Diện tích,Mặt tiền,Mức giá,Số tầng,Số phòng ngủ,Số toilet,Pháp lý,Nội thất,Hướng nhà,Hướng ban công,Đường vào,Ngày đăng,Ngày hết hạn,Loại tin,Địa chỉ
161 m²,,13 tỷ,,4 phòng,6 phòng,,,,,,22/11/2023,02/12/2023,Tin thường,"Đường Lã Xuân Oai, Phường Long Trường, Thủ Đức, Hồ Chí Minh"
500 m²,,160 tỷ,6 tầng,,,,,,,,15/11/2023,25/11/2023,Tin thường,"Đường Trương Văn Bang, Phường Thạnh Mỹ Lợi, Thủ Đức, Hồ Chí Minh"
130 m²,,17 tỷ,,,,,,,,,22/11/2023,02/12/2023,Tin thường,"Phường Hiệp Phú, Thủ Đức, Hồ Chí Minh"
95 m²,,"10,5 tỷ",4 tầng,5 phòng,5 phòng,,,Đông - Nam,,7 m,13/11/2023,23/11/2023,Tin thường,"Đường Số 49, Phường Hiệp Bình Chánh, Thủ Đức, Hồ Chí Minh"
215 m²,,26 tỷ,4 tầng,18 phòng,20 phòng,,,,,,13/11/2023,23/11/2023,Tin thường,"Đường Hàn Thuyên, Phường Bình Thọ, Thủ Đức, Hồ Chí Minh"
140 m²,,34 tỷ,6 tầng,5 phòng,6 phòng,Sổ đỏ/ Sổ hồng.,,,,,08/11/2023,08/12/2023,Tin thường,"Dự án KĐT Vạn Phúc City, Đường Nguyễn Thị Nhung, Phường Hiệp Bình Phước, Thủ Đức, Hồ Chí Minh"
147 m²,,27 tỷ,,,,Sổ đỏ/ Sổ hồng,Cơ bản,,,,08/11/2023,08/12/2023,Tin thường,"Dự án KĐT Vạn Phúc City, Đường Quốc Lộ 13, Phường Hiệp Bình Phước, Thủ Đức, Hồ Chí Minh"
240 m²,,40 tỷ,4 tầng,10 phòng,,Sổ đỏ/ Sổ hồng,,,,,22/11/2023,02/12/2023,Tin thường,"Đường Võ Văn Ngân, Phường Linh Chiểu, Thủ Đức, Hồ Chí Minh"
100 m²,5 m,23 tỷ,6 tầng,,,,,Bắc,Bắc,35 m,15/11/2023,Tin thường,38500288,"Dự án KĐT Vạn Phúc City, Đường Nguyễn Thị Nhung, Phường Hiệp Bình Phước, Thủ Đức, Hồ Chí Minh"
175 m²,"8,5 m",16 tỷ,4 tầng,8 phòng,8 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,,,10 m,21/11/2023,01/12/2023,Tin thường,"Đường 4, Phường Bình Chiểu, Thủ Đức, Hồ Chí Minh"
248 m²,"4,3 m",62 tỷ,2 tầng,4 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,,,20 m,21/11/2023,01/12/2023,Tin thường,"Đường Võ Văn Ngân, Phường Linh Chiểu, Thủ Đức, Hồ Chí Minh"
230 m²,5 m,45 tỷ,4 tầng,10 phòng,10 phòng,Sổ đỏ/ Sổ hồng,,,,20 m,21/11/2023,01/12/2023,Tin thường,"Đường Võ Văn Ngân, Phường Linh Chiểu, Thủ Đức, Hồ Chí Minh"
75 m²,,"9,5 tỷ",4 tầng,5 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,,,,21/11/2023,01/12/2023,Tin thường,"Đường 3, Phường Hiệp Bình Phước, Thủ Đức, Hồ Chí Minh"
"64,8 m²",,"7,8 tỷ",5 tầng,,,Sổ đỏ/ Sổ hồng,Đầy đủ,,,,18/11/2023,28/11/2023,Tin thường,"Đường Số 359, Phường Phước Long B, Quận 9, Hồ Chí Minh"
