Diện tích,Mặt tiền,Mức giá,Số tầng,Số phòng ngủ,Số toilet,Pháp lý,Nội thất,Hướng nhà,Hướng ban công,Đường vào,Ngày đăng,Ngày hết hạn,Loại tin,Địa chỉ
256 m²,,"21,5 tỷ",1 tầng,,,,,,,,19/11/2023,29/11/2023,Tin thường,"Đường Kha Vạn Cân, Phường Linh Đông, Thủ Đức, Hồ Chí Minh"
"72,5 m²",5 m,"7,7 tỷ",3 tầng,4 phòng,4 phòng,,,,,9 m,19/11/2023,29/11/2023,Tin thường,"Đường Số 18, Phường Linh Tây, Thủ Đức, Hồ Chí Minh"
170 m²,,"9,5 tỷ",,2 phòng,,Sổ đỏ/ Sổ hồng,,,,,18/11/2023,28/11/2023,Tin thường,"Đường Quốc lộ 1K, Phường Linh Xuân, Thủ Đức, Hồ Chí Minh"
95 m²,,"10,5 tỷ",4 tầng,5 phòng,5 phòng,,,Đông - Nam,,7 m,13/11/2023,23/11/2023,Tin thường,"Đường Số 49, Phường Hiệp Bình Chánh, Thủ Đức, Hồ Chí Minh"
215 m²,,26 tỷ,4 tầng,18 phòng,20 phòng,,,,,,13/11/2023,23/11/2023,Tin thường,"Đường Hàn Thuyên, Phường Bình Thọ, Thủ Đức, Hồ Chí Minh"
140 m²,,34 tỷ,6 tầng,5 phòng,6 phòng,Sổ đỏ/ Sổ hồng.,,,,,08/11/2023,08/12/2023,Tin thường,"Dự án KĐT Vạn Phúc City, Đường Nguyễn Thị Nhung, Phường Hiệp Bình Phước, Thủ Đức, Hồ Chí Minh"
147 m²,,27 tỷ,,,,Sổ đỏ/ Sổ hồng,Cơ bản,,,,08/11/2023,08/12/2023,Tin thường,"Dự án KĐT Vạn Phúc City, Đường Quốc Lộ 13, Phường Hiệp Bình Phước, Thủ Đức, Hồ Chí Minh"
160 m²,"7,5 m",Thỏa thuận,3 tầng,21 phòng,22 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,,,10 m,16/11/2023,26/11/2023,Tin thường,"Đường Lê Văn Việt, Phường Hiệp Phú, Thủ Đức, Hồ Chí Minh"
1.360 m²,,Thỏa thuận,,,,,,,,,14/11/2023,24/11/2023,Tin thường,"Đường Võ Nguyên Giáp, Phường Phước Mỹ, Sơn Trà, Đà Nẵng"
90 m²,5 m,"11,5 tỷ",3 tầng,4 phòng,3 phòng,"Đã có sổ, hoàn công đầy đủ",Cao cấp,,,12 m,07/11/2023,07/12/2023,Tin thường,"Đường 10, Phường Hiệp Bình Chánh, Thủ Đức, Hồ Chí Minh"
100 m²,5 m,"6,9 tỷ",1 tầng,1 phòng,1 phòng,Sổ đỏ/ Sổ hồng,,Tây - Bắc,,20 m,18/11/2023,28/11/2023,Tin thường,"Đường Ngô Chí Quốc, Phường Bình Chiểu, Thủ Đức, Hồ Chí Minh"
90 m²,,"18,5 tỷ",4 tầng,5 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,,,,18/11/2023,28/11/2023,Tin thường,"Đường Trần Não, Phường An Khánh, Thủ Đức, Hồ Chí Minh"
"122,6 m²",5 m,"11,2 tỷ",4 tầng,5 phòng,,,,,,,18/11/2023,28/11/2023,Tin thường,"Dự án Little Village, Đường Phạm Văn Đồng, Phường Hiệp Bình Chánh, Thủ Đức, Hồ Chí Minh"
"64,8 m²",,"7,8 tỷ",5 tầng,,,Sổ đỏ/ Sổ hồng,Đầy đủ,,,,18/11/2023,28/11/2023,Tin thường,"Đường Số 359, Phường Phước Long B, Quận 9, Hồ Chí Minh"
775 m²,,38 tỷ,3 tầng,3 phòng,6 phòng,Sổ đỏ/ Sổ hồng,"94""B""NTĐ",,,,15/11/2023,25/11/2023,Tin thường,"Đường Nguyễn Thị Định, Phường Thạnh Mỹ Lợi, Thủ Đức, Hồ Chí Minh"
153 m²,,"10,9 tỷ",,4 phòng,5 phòng,,,,,,18/11/2023,28/11/2023,Tin thường,"Đường 30, Phường Linh Đông, Thủ Đức, Hồ Chí Minh"
176 m²,8 m,"16,5 tỷ",1 tầng,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,,,12 m,14/11/2023,24/11/2023,Tin thường,"Số 20, Đường Phạm Văn Đồng, Phường Hiệp Bình Chánh, Thủ Đức, Hồ Chí Minh"
