Diện tích,Mặt tiền,Mức giá,Số tầng,Số phòng ngủ,Số toilet,Pháp lý,Nội thất,Hướng nhà,Hướng ban công,Đường vào,Ngày đăng,Ngày hết hạn,Loại tin,Địa chỉ
145 m²,10 m,55 tỷ,7 tầng,,,Sổ đỏ/ Sổ hồng,Đầy đủ.,,,,14/11/2023,24/11/2023,Tin thường,"Đường Nguyễn Thái Bình, Phường 12, Tân Bình, Hồ Chí Minh"
205 m²,"6,5 m",46 tỷ,7 tầng,,,,,,,,14/11/2023,24/11/2023,Tin thường,"Đường Trương Hoàng Thanh, Phường 12, Tân Bình, Hồ Chí Minh"
120 m²,6 m,27 tỷ,2 tầng,,,,,,,,14/11/2023,24/11/2023,Tin thường,"Đường Trương Công Định, Phường 14, Tân Bình, Hồ Chí Minh"
167 m²,,"23,5 tỷ",4 tầng,5 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,,,,17/11/2023,27/11/2023,Tin thường,"Đường Cộng Hòa, Phường 13, Tân Bình, Hồ Chí Minh"
90 m²,"5,7 m","13,9 tỷ",2 tầng,3 phòng,2 phòng,Sổ đỏ/ Sổ hồng.,Không nội thất.,Tây - Nam,Tây - Nam,8 m,13/11/2023,23/11/2023,Tin thường,"Đường Hồng Lạc, Phường 10, Tân Bình, Hồ Chí Minh"
"116,3 m²","5,4 m","32,5 tỷ",6 tầng,24 phòng,23 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,Tây - Nam,Tây - Nam,12 m,10/11/2023,20/11/2023,Tin thường,"Đường Bàu Bàng, Phường 13, Tân Bình, Hồ Chí Minh"
212 m²,"10,7 m","33,3 tỷ",2 tầng,2 phòng,1 phòng,Sổ đỏ/ Sổ hồng,Cơ bản.,Đông - Nam,,15 m,14/11/2023,24/11/2023,Tin thường,"Đường Đất Thánh, Phường 6, Tân Bình, Hồ Chí Minh"
"101,66 m²",,21 tỷ,7 tầng,,,,,,,,17/11/2023,27/11/2023,Tin thường,"Đường Cộng Hòa, Phường 4, Tân Bình, Hồ Chí Minh"
300 m²,"8,5 m","59,5 tỷ",1 tầng,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,,,20 m,14/11/2023,24/11/2023,Tin thường,"Đường Đồng Đen, Phường 12, Tân Bình, Hồ Chí Minh."
61 m²,,17 tỷ,,2 phòng,3 phòng,Sổ đỏ/ Sổ hồng,,,,,14/11/2023,24/11/2023,Tin thường,"222, Đường Trương Công Định, Phường 14, Tân Bình, Hồ Chí Minh"
99 m²,,"13,2 tỷ",3 tầng,,,Sổ đỏ/ Sổ hồng,,,,,14/11/2023,24/11/2023,Tin thường,"222, Đường Bắc Hải, Phường 6, Tân Bình, Hồ Chí Minh"
330 m²,,64 tỷ,,,,,,,,,14/11/2023,24/11/2023,Tin thường,"Đường Nguyễn Cảnh Dị, Phường 4, Tân Bình, Hồ Chí Minh"
120 m²,"4,3 m",19 tỷ,5 tầng,6 phòng,8 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,,,,18/11/2023,28/11/2023,Tin thường,"Đường Tân Hương, Phường Tân Quý, Tân Phú, Hồ Chí Minh"
350 m²,,75 tỷ,,,,,,,,,14/11/2023,24/11/2023,Tin thường,"Đường Nguyễn Văn Trỗi, Phường 1, Tân Bình, Hồ Chí Minh"
"85,4 m²","6,2 m",20 tỷ,7 tầng,,,Sổ đỏ/ Sổ hồng,Đầy đủ,,,40 m,14/11/2023,24/11/2023,Tin thường,"Đường Cộng Hòa, Phường 4, Tân Bình, Hồ Chí Minh"
220 m²,,70 tỷ,,,178 phòng,,,,,,14/11/2023,24/11/2023,Tin thường,"Phường 2, Tân Bình, Hồ Chí Minh"
150 m²,10 m,"28,5 tỷ",,,,,,,,,10/11/2023,20/11/2023,Tin thường,"Đường Hậu Giang, Phường 4, Tân Bình, Hồ Chí Minh"
360 m²,,60 tỷ,,,,,,,,,14/11/2023,24/11/2023,Tin thường,"Đường Nguyễn Trọng Tuyển, Phường 2, Tân Bình, Hồ Chí Minh"
124 m²,,19 tỷ,4 tầng,,,,,,,,11/11/2023,21/11/2023,Tin thường,"Đường Cộng Hòa, Phường 12, Tân Bình, Hồ Chí Minh"
68 m²,,"18,5 tỷ",4 tầng,4 phòng,4 phòng,,,,,,14/11/2023,24/11/2023,Tin thường,"Đường A4, Phường 12, Tân Bình, Hồ Chí Minh"
200 m²,8 m,50 tỷ,7 tầng,,,,,,,,14/11/2023,24/11/2023,Tin thường,"Đường Phổ Quang, Phường 2, Tân Bình, Hồ Chí Minh"
140 m²,,45 tỷ,8 tầng,20 phòng,10 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,,,,14/11/2023,24/11/2023,Tin thường,"364, Đường Trường Chinh, Phường 13, Tân Bình, Hồ Chí Minh"
240 m²,8 m,34 tỷ,4 tầng,6 phòng,7 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,,Đông - Bắc,10 m,14/11/2023,24/11/2023,Tin thường,"Đường Hậu Giang, Phường 4, Tân Bình, Hồ Chí Minh"
"297,5 m²",,55 tỷ,,,,Sổ đỏ/ Sổ hồng,,,,,14/11/2023,24/11/2023,Tin thường,"Đường Trường Chinh, Phường 12, Tân Bình, Hồ Chí Minh"
200 m²,,"27,5 tỷ",4 tầng,,,Sổ đỏ/ Sổ hồng,,,,,14/11/2023,24/11/2023,Tin thường,"Đường Hậu Giang, Phường 4, Tân Bình, Hồ Chí Minh"
