Diện tích,Mặt tiền,Mức giá,Số tầng,Số phòng ngủ,Số toilet,Pháp lý,Nội thất,Hướng nhà,Hướng ban công,Đường vào,Ngày đăng,Ngày hết hạn,Loại tin,Địa chỉ
315 m²,,58 tỷ,,,,,,,,,13/11/2023,23/11/2023,Tin thường,"Đường Đồng Đen, Phường 12, Tân Bình, Hồ Chí Minh"
210 m²,,78 tỷ,,,,,,,,,13/11/2023,23/11/2023,Tin thường,"Đường Hoàng Việt, Phường 4, Tân Bình, Hồ Chí Minh"
"86,4 m²",,36 tỷ,8 tầng,,,,,,,,13/11/2023,23/11/2023,Tin thường,"Đường Bạch Đằng, Phường 2, Tân Bình, Hồ Chí Minh"
174 m²,"4,7 m","25,5 tỷ",3 tầng,4 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,,,,20/11/2023,05/12/2023,Tin thường,"Đường Hoàng Sa, Phường 5, Tân Bình, Hồ Chí Minh"
"38,5 m²","4,2 m",8 tỷ,3 tầng,4 phòng,,Sổ đỏ/ Sổ hồng,Đầy đủ,,,30 m,18/11/2023,28/11/2023,Tin thường,"Đường Trường Chinh, Phường 4, Tân Bình, Hồ Chí Minh"
167 m²,,"23,5 tỷ",4 tầng,5 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,,,,17/11/2023,27/11/2023,Tin thường,"Đường Cộng Hòa, Phường 13, Tân Bình, Hồ Chí Minh"
90 m²,"5,7 m","13,9 tỷ",2 tầng,3 phòng,2 phòng,Sổ đỏ/ Sổ hồng.,Không nội thất.,Tây - Nam,Tây - Nam,8 m,13/11/2023,23/11/2023,Tin thường,"Đường Hồng Lạc, Phường 10, Tân Bình, Hồ Chí Minh"
242 m²,,33 tỷ,,,,,,,,,13/11/2023,23/11/2023,Tin thường,"Đường Đất Thánh, Phường 6, Tân Bình, Hồ Chí Minh"
120 m²,"4,3 m",19 tỷ,5 tầng,6 phòng,8 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,,,,18/11/2023,28/11/2023,Tin thường,"Đường Tân Hương, Phường Tân Quý, Tân Phú, Hồ Chí Minh"
350 m²,"16,5 m",150 tỷ,10 tầng,,,,,,,,13/11/2023,23/11/2023,Tin thường,"Đường Tân Canh, Phường 1, Tân Bình, Hồ Chí Minh"
240 m²,8 m,92 tỷ,,,,,,,,,13/11/2023,23/11/2023,Tin thường,"Đường Lê Văn Sỹ, Phường 1, Tân Bình, Hồ Chí Minh"
"212,5 m²",,85 tỷ,6 tầng,,,,,,,,13/11/2023,23/11/2023,Tin thường,"Đường Cộng Hòa, Phường 12, Tân Bình, Hồ Chí Minh"
"73,55 m²",,"19,9 tỷ",1 tầng,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,,,,13/11/2023,23/11/2023,Tin thường,"Đường Trường Chinh, Phường 13, Tân Bình, Hồ Chí Minh"
15.000 m²,,22 tỷ,,,,Sổ đỏ/ Sổ hồng,,,,,04/11/2023,Tin thường,37176433,"Đường ĐT 725, Thị trấn Lộc Thắng, Bảo Lâm, Lâm Đồng"
41 m²,5 m,"10,5 tỷ",4 tầng,3 phòng,4 phòng,,,Đông - Bắc,,10 m,13/11/2023,23/11/2023,Tin thường,"Đường Ca Văn Thỉnh, Phường 11, Tân Bình, Hồ Chí Minh"
71 m²,"4,6 m","16,5 tỷ",5 tầng,,,Sổ đỏ/ Sổ hồng,Đầy đủ,,,40 m,13/11/2023,23/11/2023,Tin thường,"Đường Cộng Hòa, Phường 12, Tân Bình, Hồ Chí Minh"
40 m²,,"8,5 tỷ",3 tầng,2 phòng,,,,,,,13/11/2023,23/11/2023,Tin thường,"Phường 4, Tân Bình, Hồ Chí Minh"
160 m²,,51 tỷ,,,,,,,,,11/11/2023,21/11/2023,Tin thường,"Đường Bạch Đằng, Phường 2, Tân Bình, Hồ Chí Minh"
174 m²,"5,3 m",24 tỷ,4 tầng,,,Sổ đỏ/ Sổ hồng,,,,6 m,13/11/2023,23/11/2023,Tin thường,"Đường Chử Đồng Tử, Phường 7, Tân Bình, Hồ Chí Minh"
130 m²,,29 tỷ,,,,,,,,,13/11/2023,23/11/2023,Tin thường,"Đường Bạch Đằng, Phường 2, Tân Bình, Hồ Chí Minh"
100 m²,5 m,"20,3 tỷ",6 tầng,8 phòng,8 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,,,12 m,13/11/2023,23/11/2023,Tin thường,"Đường Cửu Long, Phường 2, Tân Bình, Hồ Chí Minh"
48 m²,"4,25 m","13,8 tỷ",4 tầng,4 phòng,4 phòng,Sổ Hồng Chính Chủ,Đầy đủ nội thất,Đông,,15 m,13/11/2023,23/11/2023,Tin thường,"Đường Nguyễn Trọng Tuyển, Phường 1, Tân Bình, Hồ Chí Minh"
1.498 m²,,225 tỷ,14 tầng,,,,,,,,13/11/2023,23/11/2023,Tin thường,"Đường Cửu Long, Phường 2, Tân Bình, Hồ Chí Minh"
198 m²,9 m,45 tỷ,7 tầng,26 phòng,27 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,,,12 m,13/11/2023,23/11/2023,Tin thường,"Đường Cộng Hòa, Phường 13, Tân Bình, Hồ Chí Minh"
"195,5 m²",8 m,"29,5 tỷ",2 tầng,,,,,,,,13/11/2023,23/11/2023,Tin thường,"Đường Nguyễn Trọng Tuyển, Phường 1, Tân Bình, Hồ Chí Minh"
48 m²,"3,6 m","8,68 tỷ",2 tầng,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,,,,12 m,13/11/2023,23/11/2023,Tin thường,"45 Đường Tân Hải, Phường 13, Tân Bình, Hồ Chí Minh"
