Diện tích,Mặt tiền,Mức giá,Số tầng,Số phòng ngủ,Số toilet,Pháp lý,Nội thất,Hướng nhà,Hướng ban công,Đường vào,Ngày đăng,Ngày hết hạn,Loại tin,Địa chỉ
155 m²,8 m,"14,5 tỷ",1 tầng,3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,,,12 m,09/11/2023,19/11/2023,Tin thường,"Đường Lê Hoàng Phái, Phường 17, Gò Vấp, Hồ Chí Minh"
80 m²,,9 tỷ,,4 phòng,5 phòng,,,,,,13/11/2023,23/11/2023,Tin thường,"Đường 1, Phường 11, Gò Vấp, Hồ Chí Minh"
"140,4 m²",,18 tỷ,,4 phòng,5 phòng,,,,,,13/11/2023,23/11/2023,Tin thường,"Đường Quang Trung, Phường 8, Gò Vấp, Hồ Chí Minh"
114 m²,6 m,"11,3 tỷ",1 tầng,1 phòng,1 phòng,Sổ đỏ/ Sổ hồng.,Không nội thất.,Đông - Nam,Đông - Nam,8 m,12/11/2023,22/11/2023,Tin thường,"Đường Số 9, Phường 16, Gò Vấp, Hồ Chí Minh"
51 m²,,"6,8 tỷ",3 tầng,3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,,,,,12/11/2023,27/11/2023,Tin thường,"Đường Thống Nhất, Phường 11, Gò Vấp, Hồ Chí Minh"
80 m²,,14 tỷ,5 tầng,7 phòng,8 phòng,,,,,,13/11/2023,23/11/2023,Tin thường,"Đường Số 21, Phường 8, Gò Vấp, Hồ Chí Minh"
100 m²,5 m,"3,07 tỷ",3 tầng,3 phòng,3 phòng,Ký HĐMB trực tiếp VSIP,,,,16 m,12/11/2023,22/11/2023,Tin thường,"Dự án Sun Casa Central, Tân Uyên, Bình Dương"
120 m²,,20 tỷ,,6 phòng,6 phòng,,,,,,06/11/2023,16/11/2023,Tin thường,"Dự án CityLand Park Hills, Đường Phan Văn Trị, Phường 10, Gò Vấp, Hồ Chí Minh"
132 m²,,"13,2 tỷ",,1 phòng,1 phòng,,,,,,08/11/2023,18/11/2023,Tin thường,"Đường Lê Văn Thọ, Phường 9, Gò Vấp, Hồ Chí Minh"
120 m²,,18 tỷ,,,10 phòng,,,,,,13/11/2023,23/11/2023,Tin thường,"Đường Lê Văn Thọ, Phường 11, Gò Vấp, Hồ Chí Minh"
114 m²,,17 tỷ,,,,Sổ đỏ/ Sổ hồng,,,,,06/11/2023,16/11/2023,Tin thường,"Đường Nguyễn Văn Lượng, Phường 10, Gò Vấp, Hồ Chí Minh"
114 m²,6 m,"10,5 tỷ",1 tầng,1 phòng,1 phòng,Sổ đỏ/ Sổ hồng,Không nội thất,Đông - Nam,Đông - Nam,8 m,12/11/2023,22/11/2023,Tin thường,"Phường 16, Gò Vấp, Hồ Chí Minh"
64 m²,,"7,5 tỷ",4 tầng,5 phòng,6 phòng,,,,,8 m,13/11/2023,23/11/2023,Tin thường,"Đường Nguyễn Oanh, Phường 17, Gò Vấp, Hồ Chí Minh"
80 m²,,"13,5 tỷ",,,,Sổ đỏ/ Sổ hồng.,,,,,06/11/2023,16/11/2023,Tin thường,"Đường Quang Trung, Phường 11, Gò Vấp, Hồ Chí Minh"
125 m²,4 m,"15,5 tỷ",4 tầng,4 phòng,4 phòng,,,,,,08/11/2023,18/11/2023,Tin thường,"Đường Nguyễn Văn Khối, Phường 9, Gò Vấp, Hồ Chí Minh"
"87,5 m²",,12 tỷ,4 tầng,,,,,,,,08/11/2023,18/11/2023,Tin thường,"Đường Phan Văn Trị, Phường 7, Gò Vấp, Hồ Chí Minh"
90 m²,,"12,8 tỷ",,,,Sổ đỏ/ Sổ hồng,,,,,06/11/2023,16/11/2023,Tin thường,"29, Đường Lê Đức Thọ, Phường 7, Gò Vấp, Hồ Chí Minh"
560 m²,,120 tỷ,,,,,,,,,09/11/2023,19/11/2023,Tin thường,"Đường Phạm Văn Đồng, Phường 3, Gò Vấp, Hồ Chí Minh"
"366,3 m²","9,27 m",37 tỷ,3 tầng,,,Sổ đỏ/ Sổ hồng.,,,,,13/11/2023,23/11/2023,Tin thường,"Đường Lê Quang Định, Phường 1, Gò Vấp, Hồ Chí Minh"
104 m²,,17 tỷ,,5 phòng,7 phòng,Sổ đỏ/ Sổ hồng.,Đầy đủ.,,,,11/11/2023,21/11/2023,Tin thường,"Đường Lê Văn Thọ, Phường 9, Gò Vấp, Hồ Chí Minh"
126 m²,,38 tỷ,5 tầng,,,Sổ đỏ/ Sổ hồng,,,,,06/11/2023,16/11/2023,Tin thường,"Dự án Cityland Garden Hills, Đường Phan Văn Trị, Phường 5, Gò Vấp, Hồ Chí Minh"
500 m²,,57 tỷ,,,,Sổ đỏ/ Sổ hồng,,,,15 m,12/11/2023,22/11/2023,Tin thường,"Đường Quang Trung, Phường 8, Gò Vấp, Hồ Chí Minh"
168 m²,,"14,8 tỷ",,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng.,Đầy đủ,,,,05/11/2023,15/11/2023,Tin thường,"Đường Lê Đức Thọ, Phường 17, Gò Vấp, Hồ Chí Minh"
100 m²,5 m,28 tỷ,5 tầng,,,,,,,6 m,12/11/2023,22/11/2023,Tin thường,"Dự án CityLand Park Hills, Đường Phan Văn Trị, Phường 10, Gò Vấp, Hồ Chí Minh"
