Diện tích,Mặt tiền,Mức giá,Số tầng,Số phòng ngủ,Số toilet,Pháp lý,Nội thất,Hướng nhà,Hướng ban công,Đường vào,Ngày đăng,Ngày hết hạn,Loại tin,Địa chỉ
153 m²,,52 tỷ,,,,,,,,,15/11/2023,25/11/2023,Tin thường,"Đường Phan Đăng Lưu, Phường 7, Phú Nhuận, Hồ Chí Minh"
64 m²,,21 tỷ,5 tầng,,,Sổ hồng,,,,,16/11/2023,26/11/2023,Tin thường,"Đường Nguyễn Trọng Tuyển, Phường 10, Phú Nhuận, Hồ Chí Minh"
40 m²,,"12,9 tỷ",4 tầng,,,Sổ đỏ/ Sổ hồng,,,,,16/11/2023,26/11/2023,Tin thường,"Đường Hoa Thị, Phường 7, Phú Nhuận, Hồ Chí Minh"
85 m²,8 m,26 tỷ,4 tầng,7 phòng,7 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,,,45 m,20/11/2023,30/11/2023,Tin thường,"Đường Phổ Quang, Phường 9, Phú Nhuận, Hồ Chí Minh"
99 m²,"4,7 m","19,9 tỷ",,4 phòng,,Sổ đỏ/ Sổ hồng,,Nam,,,16/11/2023,26/11/2023,Tin thường,"76, Đường Hoàng Văn Thụ, Phường 9, Phú Nhuận, Hồ Chí Minh"
"98,9 m²","4,7 m","19,9 tỷ",4 tầng,5 phòng,5 phòng,,,,,,18/11/2023,28/11/2023,Tin thường,"Đường Hoàng Văn Thụ, Phường 9, Phú Nhuận, Hồ Chí Minh"
99 m²,,"19,9 tỷ",4 tầng,5 phòng,5 phòng,,,,,,16/11/2023,26/11/2023,Tin thường,"Số 76, Đường Hoàng Văn Thụ, Phường 9, Phú Nhuận, Hồ Chí Minh"
99 m²,,"19,9 tỷ",4 tầng,5 phòng,6 phòng,Sổ đỏ/ Sổ hồng,,,,,15/11/2023,22/11/2023,Tin VIP Bạc,"Số 76, Đường Hoàng Văn Thụ, Phường 9, Phú Nhuận, Hồ Chí Minh"
630 m²,,100 tỷ,,,,Sổ đỏ/ Sổ hồng,,,,,16/11/2023,26/11/2023,Tin thường,"Đường Nguyễn Văn Trỗi, Phường 10, Phú Nhuận, Hồ Chí Minh"
48 m²,,"14,7 tỷ",,,,,,,,,03/11/2023,Tin thường,38330440,"Phường 7, Phú Nhuận, Hồ Chí Minh"
80 m²,,"21,5 tỷ",,4 phòng,,Sổ đỏ/ Sổ hồng,Đầy đủ,,,,15/11/2023,25/11/2023,Tin thường,"Đường Hoa Phượng, Phường 2, Phú Nhuận, Hồ Chí Minh"
320 m²,,48 tỷ,,,,Sổ đỏ/ Sổ hồng,Đầy đủ,,,,13/11/2023,23/11/2023,Tin thường,"Đường Huỳnh Văn Bánh, Phường 14, Phú Nhuận, Hồ Chí Minh."
45 m²,,"13,5 tỷ",3 tầng,4 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,,,,13/11/2023,23/11/2023,Tin thường,"Đường Nguyễn Đình Chiểu, Phường 3, Phú Nhuận, Hồ Chí Minh"
128 m²,,51 tỷ,,,,Sổ đỏ/ Sổ hồng,,,,,16/11/2023,26/11/2023,Tin thường,"Đường Phan Xích Long, Phường 2, Phú Nhuận, Hồ Chí Minh"
64 m²,,"4,5 tỷ",,,,,,,,,25/09/2023,Tin thường,38178445,"Đường Bàu Cát, Phường 14, Tân Bình, Hồ Chí Minh"
