Diện tích,Mặt tiền,Mức giá,Số tầng,Số phòng ngủ,Số toilet,Pháp lý,Nội thất,Hướng nhà,Hướng ban công,Đường vào,Ngày đăng,Ngày hết hạn,Loại tin,Địa chỉ
72 m²,4 m,"17,8 tỷ",5 tầng,6 phòng,8 phòng,Sổ hổng chính chủ,FULL Nội Thất,Tây - Nam,,15 m,20/11/2023,30/11/2023,Tin thường,"Đường Trần Hữu Trang, Phường 11, Phú Nhuận, Hồ Chí Minh"
108 m²,"6,3 m","26,5 tỷ",1 tầng,,,Sổ hồng chính chủ,,Đông - Nam,,15 m,20/11/2023,30/11/2023,Tin thường,"Đường Nguyễn Đình Chính, Phường 15, Phú Nhuận, Hồ Chí Minh"
55 m²,,"12,9 tỷ",5 tầng,6 phòng,6 phòng,Sổ đỏ/ Sổ hồng,,,,12 m,17/11/2023,27/11/2023,Tin thường,"Đường Hoa Đào, Phường 2, Phú Nhuận, Hồ Chí Minh"
85 m²,8 m,26 tỷ,4 tầng,7 phòng,7 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,,,45 m,20/11/2023,30/11/2023,Tin thường,"Đường Phổ Quang, Phường 9, Phú Nhuận, Hồ Chí Minh"
99 m²,"4,7 m","19,9 tỷ",,4 phòng,,Sổ đỏ/ Sổ hồng,,Nam,,,16/11/2023,26/11/2023,Tin thường,"76, Đường Hoàng Văn Thụ, Phường 9, Phú Nhuận, Hồ Chí Minh"
"98,9 m²","4,7 m","19,9 tỷ",4 tầng,5 phòng,5 phòng,,,,,,18/11/2023,28/11/2023,Tin thường,"Đường Hoàng Văn Thụ, Phường 9, Phú Nhuận, Hồ Chí Minh"
99 m²,,"19,9 tỷ",4 tầng,5 phòng,5 phòng,,,,,,16/11/2023,26/11/2023,Tin thường,"Số 76, Đường Hoàng Văn Thụ, Phường 9, Phú Nhuận, Hồ Chí Minh"
99 m²,,"19,9 tỷ",4 tầng,5 phòng,6 phòng,Sổ đỏ/ Sổ hồng,,,,,15/11/2023,22/11/2023,Tin VIP Bạc,"Số 76, Đường Hoàng Văn Thụ, Phường 9, Phú Nhuận, Hồ Chí Minh"
136 m²,,63 tỷ,4 tầng,,,Sổ đỏ/ Sổ hồng,Đầy đủ,Nam,,,06/11/2023,21/11/2023,Tin thường,"Đường Trường Sa, Phường 2, Phú Nhuận, Hồ Chí Minh"
392 m²,,150 tỷ,,,,,,,,,20/11/2023,30/11/2023,Tin thường,"Đường Nguyễn Văn Trỗi, Phường 15, Phú Nhuận, Hồ Chí Minh"
48 m²,,"14,7 tỷ",,,,,,,,,03/11/2023,Tin thường,38330440,"Phường 7, Phú Nhuận, Hồ Chí Minh"
225 m²,,45 tỷ,,,,Sổ đỏ/ Sổ hồng,,,,,20/11/2023,30/11/2023,Tin thường,"Đường Phan Đăng Lưu, Phường 7, Phú Nhuận, Hồ Chí Minh"
180 m²,,75 tỷ,4 tầng,,,Sổ đỏ/ Sổ hồng,,,,,18/11/2023,28/11/2023,Tin thường,"Đường Phan Xích Long, Phường 2, Phú Nhuận, Hồ Chí Minh"
90 m²,,26 tỷ,4 tầng,,,,,,,,20/11/2023,30/11/2023,Tin thường,"Đường Phổ Quang, Phường 2, Phú Nhuận, Hồ Chí Minh"
