Diện tích,Mặt tiền,Mức giá,Số tầng,Số phòng ngủ,Số toilet,Pháp lý,Nội thất,Hướng nhà,Hướng ban công,Đường vào,Ngày đăng,Ngày hết hạn,Loại tin,Địa chỉ
160 m²,,"14,5 tỷ",,,,Sổ đỏ/ Sổ hồng.,,Nam,Tây,,05/11/2023,15/11/2023,Tin thường,"Đường Số 59, Phường 14, Gò Vấp, Hồ Chí Minh"
45 m²,6 m,120 triệu/m²,2 tầng,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng.,Đầy đủ,,,6 m,05/11/2023,15/11/2023,Tin thường,"Đường 7, Phường 3, Gò Vấp, Hồ Chí Minh"
525 m²,14 m,175 triệu/m²,2 tầng,5 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Nội thất đầy đủ,Đông - Nam,Đông - Nam,16 m,05/11/2023,05/12/2023,Tin thường,"Đường Nguyễn Văn Nghi, Phường 7, Gò Vấp, Hồ Chí Minh"
"221,7 m²",,48 tỷ,8 tầng,24 phòng,24 phòng,Sổ đỏ/ Sổ hồng.,Đầy đủ.,,,,13/11/2023,23/11/2023,Tin thường,"258, Đường Dương Quảng Hàm, Phường 5, Gò Vấp, Hồ Chí Minh"
114 m²,6 m,"11,3 tỷ",1 tầng,1 phòng,1 phòng,Sổ đỏ/ Sổ hồng.,Không nội thất.,Đông - Nam,Đông - Nam,8 m,12/11/2023,22/11/2023,Tin thường,"Đường Số 9, Phường 16, Gò Vấp, Hồ Chí Minh"
51 m²,,"6,8 tỷ",3 tầng,3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,,,,,12/11/2023,27/11/2023,Tin thường,"Đường Thống Nhất, Phường 11, Gò Vấp, Hồ Chí Minh"
170 m²,,"20,9 tỷ",,,,Sổ đỏ/ Sổ hồng,,,,,05/11/2023,15/11/2023,Tin thường,"Đường Thống Nhất, Phường 10, Gò Vấp, Hồ Chí Minh"
114 m²,6 m,"10,5 tỷ",1 tầng,1 phòng,1 phòng,Sổ đỏ/ Sổ hồng,Không nội thất,Đông - Nam,Đông - Nam,8 m,12/11/2023,22/11/2023,Tin thường,"Phường 16, Gò Vấp, Hồ Chí Minh"
210 m²,,"33,5 tỷ",2 tầng,3 phòng,3 phòng,,,,,,05/11/2023,15/11/2023,Tin thường,"Đường Quang Trung, Phường 8, Gò Vấp, Hồ Chí Minh"
180 m²,,30 tỷ,,,,,,,,,05/11/2023,15/11/2023,Tin thường,"Đường Lê Văn Thọ, Phường 11, Gò Vấp, Hồ Chí Minh"
410 m²,9 m,60 tỷ,6 tầng,55 phòng,,,,,,,05/11/2023,15/11/2023,Tin thường,"Đường Phạm Văn Chiêu, Phường 9, Gò Vấp, Hồ Chí Minh"
276 m²,,30 tỷ,,,,,,,,,05/11/2023,15/11/2023,Tin thường,"Đường Tân Sơn, Phường 12, Gò Vấp, Hồ Chí Minh"
90 m²,,Thỏa thuận,,,,Sổ hồng.,,,,,07/11/2023,17/11/2023,Tin thường,"Dự án KDC An Sương, Đường Nguyễn Văn Quá, Phường Đông Hưng Thuận, Quận 12, Hồ Chí Minh."
79 m²,,13 tỷ,4 tầng,4 phòng,,,,,,,05/11/2023,15/11/2023,Tin thường,"Đường Nguyễn Oanh, Phường 6, Gò Vấp, Hồ Chí Minh"
100 m²,,17 tỷ,,,,,,,,,05/11/2023,15/11/2023,Tin thường,"Đường Phan Văn Trị, Phường 7, Gò Vấp, Hồ Chí Minh"
100 m²,5 m,"15,8 tỷ",3 tầng,,,Sổ đỏ/ Sổ hồng,,,,16 m,05/11/2023,15/11/2023,Tin thường,"Đường Phan Văn Trị, Phường 7, Gò Vấp, Hồ Chí Minh"
440 m²,,42 tỷ,5 tầng,,,,,,,,05/11/2023,15/11/2023,Tin thường,"Đường Phạm Văn Chiêu, Phường 9, Gò Vấp, Hồ Chí Minh"
"81,3 m²",,"8,8 tỷ",3 tầng,4 phòng,6 phòng,Đã có sổ.,Đầy đủ.,Đông - Nam,,,05/11/2023,15/11/2023,Tin thường,"Đường Số 19, Phường 8, Gò Vấp, Hồ Chí Minh"
113 m²,,"15,5 tỷ",,,,Sổ đỏ/ Sổ hồng.,,,,,05/11/2023,15/11/2023,Tin thường,"Đường Nguyễn Văn Nghi, Phường 7, Gò Vấp, Hồ Chí Minh"
167 m²,,16 tỷ,,,,Sổ đỏ/ Sổ hồng,,,,,05/11/2023,15/11/2023,Tin thường,"Đường Dương Quảng Hàm, Phường 6, Gò Vấp, Hồ Chí Minh"
110 m²,,11 tỷ,,,,Sổ đỏ/ Sổ hồng.,,,,,05/11/2023,15/11/2023,Tin thường,"Đường Cây Trâm, Phường 9, Gò Vấp, Hồ Chí Minh"
116 m²,,"18,2 tỷ",,,,Sổ đỏ/ Sổ hồng.,,,,,05/11/2023,15/11/2023,Tin thường,"Đường Phan Văn Trị, Phường 7, Gò Vấp, Hồ Chí Minh"
135 m²,,16 tỷ,2 tầng,,,Sổ đỏ/ Sổ hồng,,,,,05/11/2023,15/11/2023,Tin thường,"Đường Lê Văn Thọ, Phường 9, Gò Vấp, Hồ Chí Minh"
150 m²,,"15,5 tỷ",,,,Sổ đỏ/ Sổ hồng,,,,,05/11/2023,15/11/2023,Tin thường,"Đường Phan Huy Ích, Phường 12, Gò Vấp, Hồ Chí Minh"
85 m²,,"10,5 tỷ",,,,Sổ đỏ/ Sổ hồng.,,,,,05/11/2023,15/11/2023,Tin thường,"Đường Thống Nhất, Phường 11, Gò Vấp, Hồ Chí Minh"
