Diện tích,Mặt tiền,Mức giá,Số tầng,Số phòng ngủ,Số toilet,Pháp lý,Nội thất,Hướng nhà,Hướng ban công,Đường vào,Ngày đăng,Ngày hết hạn,Loại tin,Địa chỉ
61 m²,,"1,75 tỷ",,1 phòng,,Sổ đỏ/ Sổ hồng,,,,,15/10/2023,14/11/2023,Tin thường,"KDC Tân Thạnh Đông, 27/23/13A, Đường 113, Xã Tân Thạnh Đông, Củ Chi, Hồ Chí Minh"
96 m²,6 m,"1,25 tỷ",,,,Sổ đỏ/ Sổ hồng,,Đông - Bắc,,10 m,31/10/2023,10/11/2023,Tin thường,"Đường Tỉnh lộ 15, Xã Phú Hòa Đông, Củ Chi, Hồ Chí Minh"
148 m²,5 m,"3,85 tỷ",3 tầng,3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,Tây - Nam,,12 m,01/11/2023,11/11/2023,Tin thường,"Đường Số 53, Xã Tân Phú Trung, Củ Chi, Hồ Chí Minh"
302 m²,17 m,"3,3 tỷ",,3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,,,7 m,30/10/2023,09/11/2023,Tin thường,"Đường 112, Xã Tân Thạnh Đông, Củ Chi, Hồ Chí Minh"
2.030 m²,,15 tỷ,3 tầng,4 phòng,4 phòng,Sổ đỏ/ Sổ hồng.,Cơ bản.,,,,26/10/2023,05/11/2023,Tin thường,"Xã Trung Lập Hạ, Huyện Củ Chi, Hồ Chí Minh"
