Diện tích,Mặt tiền,Mức giá,Số tầng,Số phòng ngủ,Số toilet,Pháp lý,Nội thất,Hướng nhà,Hướng ban công,Đường vào,Ngày đăng,Ngày hết hạn,Loại tin,Địa chỉ
90 m²,5 m,"16,5 tỷ",5 tầng,4 phòng,5 phòng,,,,,14 m,06/11/2023,16/11/2023,Tin thường,"Đường Phan Văn Trị, Phường 7, Gò Vấp, Hồ Chí Minh"
100 m²,,65 tỷ,5 tầng,5 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Không nội thất,,,,06/11/2023,16/11/2023,Tin thường,"Dự án CityLand Park Hills, Đường Phan Văn Trị, Phường 10, Gò Vấp, Hồ Chí Minh"
280 m²,,"28,9 tỷ",4 tầng,5 phòng,6 phòng,Sổ đỏ/ Sổ hồng,,,,,06/11/2023,16/11/2023,Tin thường,"Đường Dương Quảng Hàm, Phường 5, Gò Vấp, Hồ Chí Minh"
100 m²,5 m,"16,8 tỷ",4 tầng,4 phòng,4 phòng,Sổ đỏ/ Sổ hồng.,Không nội thất.,,,,03/11/2023,13/11/2023,Tin thường,"Dự án Cityland Garden Hills, Đường Số 6, Phường 5, Gò Vấp, Hồ Chí Minh"
111 m²,7 m,"13,9 tỷ",4 tầng,8 phòng,6 phòng,Sổ đỏ/ Sổ hồng.,Đầy đủ,,,10 m,06/11/2023,16/11/2023,Tin thường,"Đường Phan Văn Trị, Phường 7, Gò Vấp, Hồ Chí Minh"
150 m²,6 m,"9,5 tỷ",4 tầng,5 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,,,50 m,09/11/2023,19/11/2023,Tin thường,"Dự án Eco City Premia, Đường Nguyễn Chí Thanh, Phường Tân An, Buôn Ma Thuột, Đắk Lắk."
250 m²,,"21,5 tỷ",,,,Sổ đỏ/ Sổ hồng.,Đầy đủ.,,,,05/11/2023,15/11/2023,Tin thường,"Đường Quang Trung, Phường 14, Gò Vấp, Hồ Chí Minh"
245 m²,,25 tỷ,,,,,,,,,05/11/2023,15/11/2023,Tin thường,"537, Đường Nguyễn Oanh, Phường 17, Gò Vấp, Hồ Chí Minh"
273 m²,14 m,80 tỷ,5 tầng,6 phòng,6 phòng,,,,,8 m,04/11/2023,14/11/2023,Tin thường,"Đường Phan Văn Trị, Phường 5, Gò Vấp, Hồ Chí Minh"
90 m²,,16 tỷ,,,,Sổ đỏ/ Sổ hồng.,,,,,04/11/2023,14/11/2023,Tin thường,"Cityland Central Hills, Đường Số 7, Phường 7, Gò Vấp, Hồ Chí Minh"
240 m²,12 m,"8,6 tỷ",2 tầng,,,Hợp đồng mua bán,,,,12 m,09/11/2023,19/11/2023,Tin thường,"Dự án NovaWorld Phan Thiết, Đường Lạc Long Quân, Xã Tiến Thành, Phan Thiết, Bình Thuận"
105 m²,,"10,9 tỷ",,4 phòng,5 phòng,,,,,,04/11/2023,14/11/2023,Tin thường,"Đường Lê Quang Định, Phường 1, Gò Vấp, Hồ Chí Minh"
160 m²,,"19,8 tỷ",,4 phòng,5 phòng,,,,,,04/11/2023,14/11/2023,Tin thường,"Phường 6, Quận Gò Vấp, Hồ Chí Minh"
100 m²,5 m,16 tỷ,,,,,,,,,04/11/2023,14/11/2023,Tin thường,"Dự án Cityland Garden Hills, Đường Phan Văn Trị, Phường 5, Gò Vấp, Hồ Chí Minh"
220 m²,,35 tỷ,,,,,,,,,04/11/2023,14/11/2023,Tin thường,"Dự án CityLand Park Hills, Đường Phan Văn Trị, Phường 10, Gò Vấp, Hồ Chí Minh"
"197,4 m²",,"48,5 tỷ",,,,,,,,,04/11/2023,14/11/2023,Tin thường,"Dự án Cityland Garden Hills, Đường Phan Văn Trị, Phường 5, Gò Vấp, Hồ Chí Minh"
100 m²,,27 tỷ,5 tầng,8 phòng,6 phòng,Hợp đồng mua bán,Cơ bản,,,,04/11/2023,14/11/2023,Tin thường,"Dự án CityLand Park Hills, Đường Phan Văn Trị, Phường 10, Gò Vấp, Hồ Chí Minh"
160 m²,,"18,5 tỷ",3 tầng,4 phòng,5 phòng,,,Đông,,12 m,03/11/2023,18/11/2023,Tin thường,"Đường Quang Trung, Phường 11, Gò Vấp, Hồ Chí Minh"
150 m²,12 m,"13,5 tỷ",4 tầng,3 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,,,25 m,03/11/2023,13/11/2023,Tin thường,"Đường Dương Quảng Hàm, Phường 6, Gò Vấp, Hồ Chí Minh"
120 m²,8 m,"18,7 tỷ",3 tầng,5 phòng,4 phòng,Sổ đỏ/ Sổ hồng.,Đầy đủ,,,12 m,03/11/2023,13/11/2023,Tin thường,"Đường Phan Văn Trị, Phường 7, Gò Vấp, Hồ Chí Minh"
"64,5 m²","4,3 m","1,89 tỷ",5 tầng,3 phòng,5 phòng,Sổ đỏ/ Sổ hồng.,,,,,03/11/2023,13/11/2023,Tin thường,"Đường Nguyễn Tư Giản, Phường 4, Gò Vấp, Hồ Chí Minh"
100 m²,5 m,"16,8 tỷ",4 tầng,4 phòng,4 phòng,Sổ đỏ/ Sổ hồng.,Không nội thất.,,,,03/11/2023,13/11/2023,Tin thường,"Dự án Cityland Garden Hills, Đường Số 6, Phường 5, Gò Vấp, Hồ Chí Minh"
144 m²,,46 tỷ,4 tầng,,,Đang chờ sổ,Cơ bản,,,,01/11/2023,16/11/2023,Tin thường,"Dự án CityLand Park Hills, Đường Phan Văn Trị, Phường 10, Gò Vấp, Hồ Chí Minh"
