Diện tích,Mặt tiền,Mức giá,Số tầng,Số phòng ngủ,Số toilet,Pháp lý,Nội thất,Hướng nhà,Hướng ban công,Đường vào,Ngày đăng,Ngày hết hạn,Loại tin,Địa chỉ
201 m²,,16 tỷ,,,,,,,,,27/10/2023,26/11/2023,Tin thường,"Đường 27, Phường Hiệp Bình Chánh, Thủ Đức, Hồ Chí Minh"
"433,7 m²",,32 tỷ,,,,Sổ đỏ/ Sổ hồng,,,,,18/11/2023,28/11/2023,Tin thường,"Dự án Jamona Home Resort, Đường Quốc Lộ 13, Phường Hiệp Bình Phước, Thủ Đức, Hồ Chí Minh"
"184,6 m²","13,5 m","26,5 tỷ",2 tầng,3 phòng,4 phòng,Sổ đỏ/ Sổ hồng.,Cơ bản.,,,7 m,18/11/2023,03/12/2023,Tin thường,"Đường Linh Đông, Phường Linh Đông, Thủ Đức, Hồ Chí Minh"
150 m²,,27 tỷ,,,,Sổ đỏ/ Sổ hồng,Đầy đủ,,,,09/11/2023,09/12/2023,Tin thường,"Dự án KĐT Vạn Phúc City, Đường Quốc Lộ 13, Phường Hiệp Bình Phước, Thủ Đức, Hồ Chí Minh"
100 m²,,"16,5 tỷ",5 tầng,5 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,,,,08/11/2023,08/12/2023,Tin thường,"Dự án KĐT Vạn Phúc City, Đường Quốc Lộ 13, Phường Hiệp Bình Phước, Thủ Đức, Hồ Chí Minh"
"102,5 m²",5 m,"17,5 tỷ",5 tầng,5 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,Đông,,,08/11/2023,08/12/2023,Tin thường,"Dự án KĐT Vạn Phúc City, Đường Quốc Lộ 13, Phường Hiệp Bình Phước, Thủ Đức, Hồ Chí Minh"
140 m²,,"31,5 tỷ",6 tầng,,,Sổ đỏ/ Sổ hồng,Cơ bản,,,,08/11/2023,08/12/2023,Tin thường,"Dự án KĐT Vạn Phúc City, Đường Nguyễn Thị Nhung, Phường Hiệp Bình Phước, Thủ Đức, Hồ Chí Minh"
140 m²,7 m,38 tỷ,5 tầng,7 phòng,,Sổ hồng,,,,,18/11/2023,28/11/2023,Tin thường,"Dự án KĐT Vạn Phúc City, Đường Nguyễn Thị Nhung, Phường Hiệp Bình Phước, Thủ Đức, Hồ Chí Minh"
106 m²,,"14,9 tỷ",5 tầng,3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,Đông - Nam,,,18/11/2023,28/11/2023,Tin thường,"Phường An Phú, Thủ Đức, Hồ Chí Minh"
120 m²,,28 tỷ,6 tầng,6 phòng,,Sổ đỏ/ Sổ hồng,Đầy đủ,,,,17/11/2023,27/11/2023,Tin thường,"Đường 4, Phường Thảo Điền, Thủ Đức, Hồ Chí Minh"
114 m²,,21 tỷ,,,,Sổ đỏ/ Sổ hồng,Đầy đủ,,,,17/11/2023,27/11/2023,Tin thường,"Đường 4, Phường Thảo Điền, Thủ Đức, Hồ Chí Minh"
176 m²,,12 tỷ,3 tầng,,,,,,,,17/11/2023,27/11/2023,Tin thường,"Dự án Thăng Long Home Hưng Phú, Đường Tô Ngọc Vân, Phường Tam Phú, Thủ Đức, Hồ Chí Minh"
815 m²,20 m,108 tỷ,,10 phòng,,Sổ đỏ/ Sổ hồng,Có nội thất,,,12 m,09/08/2023,Tin thường,34864662,"Đường Số 3, Phường Hiệp Bình Phước, Thủ Đức, Hồ Chí Minh"
264 m²,,Thỏa thuận,,8 phòng,,,,,,,29/10/2023,28/11/2023,Tin thường,"Đường Quốc Lộ 13, Phường Hiệp Bình Phước, Thủ Đức, Hồ Chí Minh"
140 m²,7 m,24 tỷ,4 tầng,,,,,,,,17/11/2023,27/11/2023,Tin thường,"Dự án KĐT Vạn Phúc City, Đường Số 36, Phường Hiệp Bình Phước, Thủ Đức, Hồ Chí Minh"
"102,5 m²",,16 tỷ,,,,,,,,,17/11/2023,27/11/2023,Tin thường,"Dự án KĐT Vạn Phúc City, Đường Quốc Lộ 13, Phường Hiệp Bình Phước, Thủ Đức, Hồ Chí Minh"
490 m²,12 m,45 tỷ,3 tầng,4 phòng,5 phòng,Đã có sổ hồng hoàn công đủ.,Full,,,12 m,16/11/2023,26/11/2023,Tin thường,"Đường Phạm Văn Đồng, Phường Hiệp Bình Chánh, Thủ Đức, Hồ Chí Minh"
238 m²,12 m,43 tỷ,,,,Sổ đỏ/ Sổ hồng,,,,20 m,16/11/2023,26/11/2023,Tin thường,"Phường Hiệp Bình Chánh, Thủ Đức, Hồ Chí Minh"
"433,7 m²",,32 tỷ,,,,Sổ hồng riêng,,,,,16/11/2023,26/11/2023,Tin thường,"Dự án Jamona Home Resort, Đường Quốc Lộ 13, Phường Hiệp Bình Phước, Thủ Đức, Hồ Chí Minh"
100 m²,5 m,16 tỷ,5 tầng,3 phòng,3 phòng,Sổ hồng riêng từng căn,"Full nội thất, nội thất cơ bản, bàn giao thô",,,20 m,16/11/2023,26/11/2023,Tin thường,"Dự án KĐT Vạn Phúc City, Đường Quốc Lộ 13, Phường Hiệp Bình Phước, Thủ Đức, Hồ Chí Minh"
200 m²,13 m,16 tỷ,3 tầng,5 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,,,10 m,16/11/2023,26/11/2023,Tin thường,"Đường Đặng Văn Bi, Phường Trường Thọ, Thủ Đức, Hồ Chí Minh"
1.177 m²,,90 tỷ,,,,,,,,,16/11/2023,26/11/2023,Tin thường,"Đường Số 12, Phường Trường Thọ, Thủ Đức, Hồ Chí Minh"
