Diện tích,Mức giá,Số phòng ngủ,Số toilet,Pháp lý,Nội thất,Hướng nhà,Hướng ban công,Ngày đăng,Ngày hết hạn,Loại tin,Địa chỉ
60 m²,"2,55 tỷ",2 phòng,,,,,,29/10/2023,08/11/2023,Tin thường,"Dự án The Pegasuite, Phố Tạ Quang Bửu, Phường 6, Quận 8, Hồ Chí Minh"
55 m²,"1,95 tỷ",2 phòng,2 phòng,,,,,02/11/2023,17/11/2023,Tin thường,"Dự án Topaz City, Đường Cao Lỗ, Phường 4, Quận 8, Hồ Chí Minh"
52 m²,"1,95 tỷ",1 phòng,1 phòng,Hợp đồng mua bán,Bàn giao cao cấp,,Đông - Bắc,03/11/2023,13/11/2023,Tin thường,"Dự án The PegaSuite 2, Phố Tạ Quang Bửu, Phường 2, Quận 8, Hồ Chí Minh."
242 m²,9 tỷ,4 phòng,4 phòng,Sổ hồng,Đầu đủ,Đông - Nam,Tây - Bắc,01/11/2023,11/11/2023,Tin thường,"Dự án Chánh Hưng Giai Việt, Phố Tạ Quang Bửu, Phường 5, Quận 8, Hồ Chí Minh"
74 m²,"2,4 tỷ",2 phòng,2 phòng,Hợp đồng mua bán,Đầy đủ,,Đông - Nam,30/10/2023,09/11/2023,Tin thường,"Diamond Riverside, 1648, Đường Võ Văn Kiệt, Phường 16, Quận 8, Hồ Chí Minh"
"71,91 m²","1,95 tỷ",2 phòng,2 phòng,Hợp đồng mua bán,Đầy đủ,,Đông - Bắc,30/10/2023,09/11/2023,Tin thường,"City Gate Towers, 15, Đường Võ Văn Kiệt, Phường 16, Quận 8, Hồ Chí Minh"
170 m²,"4,9 tỷ",3 phòng,2 phòng,Hợp đồng mua bán,,,,03/11/2023,13/11/2023,Tin thường,"Dự án Conic Riverside, Đường Số 1, Phường 7, Quận 8, Hồ Chí Minh"
35 m²,Thỏa thuận,,,,,,,03/11/2023,13/11/2023,Tin thường,"Dự án The 5Way Phú Quốc, Xã Gành Dầu, Phú Quốc, Kiên Giang"
73 m²,"2,25 tỷ",2 phòng,2 phòng,Đã có sổ,Đầy đủ nội thất,,,01/11/2023,01/12/2023,Tin thường,"Dự án Conic Riverside, Phố Tạ Quang Bửu, Phường 7, Quận 8, Hồ Chí Minh"
74 m²,"3,5 tỷ",2 phòng,2 phòng,Đang chờ sổ,Đầy đủ,Đông - Bắc,Tây - Nam,30/10/2023,14/11/2023,Tin thường,"Dự án Central Premium, Phố Tạ Quang Bửu, Phường 5, Quận 8, Hồ Chí Minh"
71 m²,"2,7 tỷ",2 phòng,2 phòng,"CC đã có 1 số căn có sổ, căn mình đã hoàn thiện hồ sơ","Full nội thất như hình có đầy đủ: Ghế, giường, tủ, bếp, máy lạnh, máy nước nóng, máy giặt, tivi,...",,,03/11/2023,13/11/2023,Tin thường,"Dự án Tara Residence, Phố Tạ Quang Bửu, Phường 6, Quận 8, Hồ Chí Minh"
150 m²,"4,15 tỷ",3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,,,03/11/2023,13/11/2023,Tin thường,"Samland Giai Việt, 856, Phố Tạ Quang Bửu, Phường 5, Quận 8, Hồ Chí Minh"
87 m²,"3,69 tỷ",2 phòng,2 phòng,Hợp đồng mua bán,Cơ bản,Đông - Nam,,01/11/2023,11/11/2023,Tin VIP Kim Cương,"Dự án Vung Tau Centre Point, Đường Nguyễn Hữu Cảnh, Phường Nguyễn An Ninh, Vũng Tàu, Bà Rịa Vũng Tàu"
82 m²,"2,9 tỷ",2 phòng,2 phòng,Sổ hồng,Đẹp cao cấp,Tây,Đông,03/11/2023,13/11/2023,Tin thường,"Chánh Hưng Giai Việt, 854 - 856, Phố Tạ Quang Bửu, Phường 5, Quận 8, Hồ Chí Minh"
115 m²,"3,4 tỷ",3 phòng,2 phòng,Sổ hồng,,,,03/11/2023,13/11/2023,Tin thường,"Samland Giai Việt, 854 - 856, Phố Tạ Quang Bửu, Phường 5, Quận 8, Hồ Chí Minh"
68 m²,"2,85 tỷ",2 phòng,2 phòng,,,,,03/11/2023,13/11/2023,Tin thường,"Dự án The Pegasuite, Phố Tạ Quang Bửu, Phường 6, Quận 8, Hồ Chí Minh"
110 m²,"3,5 tỷ",3 phòng,2 phòng,Sổ hồng,Đẹp,Đông,Đông,03/11/2023,13/11/2023,Tin thường,"Chánh Hưng Giai Việt, 854 - 856, Phố Tạ Quang Bửu, Phường 5, Quận 8, Hồ Chí Minh"
109 m²,"3,5 tỷ",3 phòng,2 phòng,Sổ hồng,,,,03/11/2023,13/11/2023,Tin thường,"Samland Giai Việt, 854 - 856, Phố Tạ Quang Bửu, Phường 5, Quận 8, Hồ Chí Minh"
150 m²,"4,2 tỷ",3 phòng,2 phòng,Sổ hồng,,,,03/11/2023,13/11/2023,Tin thường,"Dự án Samland Giai Việt, Phố Tạ Quang Bửu, Phường 5, Quận 8, Hồ Chí Minh"
115 m²,"3,55 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,,,03/11/2023,13/11/2023,Tin thường,"Dự án Chánh Hưng Giai Việt, Phố Tạ Quang Bửu, Phường 5, Quận 8, Hồ Chí Minh"
99 m²,Thỏa thuận,3 phòng,2 phòng,,,,,03/11/2023,13/11/2023,Tin thường,"Dự án The Pegasuite 2, Phố Tạ Quang Bửu, Phường 6, Quận 8, Hồ Chí Minh"
