Diện tích,Mức giá,Số phòng ngủ,Số toilet,Pháp lý,Nội thất,Hướng nhà,Hướng ban công,Ngày đăng,Ngày hết hạn,Loại tin,Địa chỉ
90 m²,"6,3 tỷ",3 phòng,2 phòng,,,,,24/10/2023,03/11/2023,Tin thường,"Dự án Park Legend, Đường Hoàng Văn Thụ, Tân Bình, Hồ Chí Minh"
60 m²,"2,6 tỷ",2 phòng,,Sổ đỏ/ Sổ hồng,,,,24/10/2023,03/11/2023,Tin thường,"Dự án Carillon Apartment, Đường Hoàng Hoa Thám, Phường 13, Tân Bình, Hồ Chí Minh"
100 m²,"2,9 tỷ",3 phòng,2 phòng,,,,,24/10/2023,03/11/2023,Tin thường,"Dự án Chung cư Phúc Yên, Đường Phan Huy Ích, Phường 15, Tân Bình, Hồ Chí Minh"
81 m²,"2,5 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,,,02/10/2023,01/11/2023,Tin thường,"Chung cư Phúc Yên, số 33, Đường Phan Huy Ích, Phường 15, Tân Bình, Hồ Chí Minh"
81 m²,"3,7 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,,,24/10/2023,03/11/2023,Tin thường,"Dự án Carillon Apartment, Đường Hoàng Hoa Thám, Phường 13, Tân Bình, Hồ Chí Minh"
152 m²,"12,29 tỷ",2 phòng,,Hợp đồng mua bán,Đầy đủ,,,28/10/2023,07/11/2023,Tin thường,"Dự án Ixora Hồ Tràm , Xã Phước Thuận, Xuyên Mộc, Bà Rịa Vũng Tàu"
65 m²,"3,3 tỷ",2 phòng,2 phòng,,,,,24/10/2023,03/11/2023,Tin thường,"Dự án Carillon Apartment, Đường Hoàng Hoa Thám, Phường 13, Tân Bình, Hồ Chí Minh"
72 m²,"3,7 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,,,,24/10/2023,03/11/2023,Tin thường,"Cộng Hòa Plaza, 141, Đường Cộng Hòa, Tân Bình, Hồ Chí Minh"
65 m²,3 tỷ,2 phòng,2 phòng,,,,,24/10/2023,03/11/2023,Tin thường,"Dự án Carillon 3, Đường Hoàng Hoa Thám, Phường 13, Tân Bình, Hồ Chí Minh"
62 m²,"3,1 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,Đông,Tây,24/10/2023,23/11/2023,Tin thường,"Dự án Bàu Cát II, Đường Thái Thị Nhạn, Phường 10, Tân Bình, Hồ Chí Minh"
80 m²,"3,59 tỷ",2 phòng,2 phòng,Hợp đồng mua bán,Đầy đủ,,,26/10/2023,05/11/2023,Tin thường,"Dự án Akari City Nam Long, Đường Võ Văn Kiệt, Phường An Lạc, Bình Tân, Hồ Chí Minh"
67 m²,"4,3 tỷ",,,,,,,21/10/2023,31/10/2023,Tin thường,"Botanica Premier, 108, Đường Hồng Hà, Phường 2, Tân Bình, Hồ Chí Minh"
90 m²,"2,5 tỷ",2 phòng,2 phòng,Hợp đồng mua bán,Đầy đủ,,,24/10/2023,03/11/2023,Tin thường,"Chung cư Phúc Yên, 31 - 33, Đường Phan Huy Ích, Phường 15, Tân Bình, Hồ Chí Minh"
73 m²,"3,2 tỷ",2 phòng,2 phòng,Hợp đồng mua bán,Đầy đủ,Tây - Nam,Đông - Nam,24/10/2023,03/11/2023,Tin thường,"Dự án The Harmona, Đường Trương Công Định, Phường 14, Tân Bình, Hồ Chí Minh"
74 m²,"3,85 tỷ",2 phòng,2 phòng,Hợp đồng mua bán,,,Nam,23/10/2023,22/11/2023,Tin thường,"Dự án Sky Center, Đường Phổ Quang, Phường 2, Tân Bình, Hồ Chí Minh"
53 m²,"2,95 tỷ",1 phòng,1 phòng,Đang chờ sổ,,,,23/10/2023,02/11/2023,Tin thường,"The Botanica, 104, Đường Phổ Quang, Phường 2, Tân Bình, Hồ Chí Minh"
36 m²,"1,7 tỷ",1 phòng,1 phòng,Đang chờ sổ,Đầy đủ,Bắc,Nam,23/10/2023,02/11/2023,Tin thường,"Dự án Sky Center, Đường Phổ Quang, Phường 2, Tân Bình, Hồ Chí Minh"
90 m²,"2,5 tỷ",2 phòng,2 phòng,Hợp đồng mua bán,Đầy đủ,,,23/10/2023,02/11/2023,Tin thường,"Chung cư Phúc Yên, 31 - 33, Đường Phan Huy Ích, Phường 15, Tân Bình, Hồ Chí Minh"
90 m²,"2,45 tỷ",2 phòng,2 phòng,,,,,23/10/2023,02/11/2023,Tin thường,"Dự án Chung cư Phúc Yên, Đường Phan Huy Ích, Phường 15, Tân Bình, Hồ Chí Minh"
135 m²,"6,7 tỷ",3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,,,,21/10/2023,31/10/2023,Tin thường,"Dự án Cộng Hòa Plaza, Đường Cộng Hòa, Phường 12, Tân Bình, Hồ Chí Minh"
80 m²,"2,38 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,,,,23/10/2023,02/11/2023,Tin thường,"Dự án Chung cư Phúc Yên, Đường Phan Huy Ích, Phường 15, Tân Bình, Hồ Chí Minh"
60 m²,"3,35 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,,,,23/10/2023,02/11/2023,Tin thường,"Central Plaza, 91 Đường Phạm Văn Hai, Phường 3, Tân Bình, Hồ Chí Minh"
"62,67 m²","4,2 tỷ",3 phòng,3 phòng,,,,,23/10/2023,02/11/2023,Tin thường,"Đường Hoàng Văn Thụ, Phường 4, Tân Bình, Hồ Chí Minh"
