Diện tích,Mức giá,Số phòng ngủ,Số toilet,Pháp lý,Nội thất,Hướng nhà,Hướng ban công,Ngày đăng,Ngày hết hạn,Loại tin,Địa chỉ
90 m²,"2,5 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,,,25/10/2023,04/11/2023,Tin thường,"Dự án Chung cư Phúc Yên, Đường Phan Huy Ích, Phường 15, Tân Bình, Hồ Chí Minh"
94 m²,"4,65 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,,,,25/10/2023,04/11/2023,Tin thường,"Dự án Sài Gòn Airport, Đường Bạch Đằng, Phường 2, Tân Bình, Hồ Chí Minh"
125 m²,6 tỷ,3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,,,25/10/2023,04/11/2023,Tin thường,"Dự án Sài Gòn Airport Plaza, Quận Tân Bình, Hồ Chí Minh"
81 m²,"2,5 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,,,02/10/2023,01/11/2023,Tin thường,"Chung cư Phúc Yên, số 33, Đường Phan Huy Ích, Phường 15, Tân Bình, Hồ Chí Minh"
30 m²,900 triệu,1 phòng,1 phòng,,,,,25/10/2023,04/11/2023,Tin thường,"Dự án Diyas Sky, Đường Nguyễn Đức Thuận, Phường 13, Tân Bình, Hồ Chí Minh"
152 m²,"12,29 tỷ",2 phòng,,Hợp đồng mua bán,Đầy đủ,,,28/10/2023,07/11/2023,Tin thường,"Dự án Ixora Hồ Tràm , Xã Phước Thuận, Xuyên Mộc, Bà Rịa Vũng Tàu"
30 m²,1 tỷ,1 phòng,1 phòng,,,,,25/10/2023,04/11/2023,Tin thường,"Dự án Diyas Sky, Đường Nguyễn Đức Thuận, Phường 13, Tân Bình, Hồ Chí Minh"
77 m²,"2,8 tỷ",2 phòng,3 phòng,,,,,25/10/2023,04/11/2023,Tin thường,"Dự án The Harmona, Đường Trương Công Định, Phường 14, Tân Bình, Hồ Chí Minh"
60 m²,3 tỷ,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,,,,20/10/2023,30/10/2023,Tin thường,"Carillon Apartment, 189, Đường Hoàng Hoa Thám, Phường 13, Tân Bình, Hồ Chí Minh"
80 m²,Thỏa thuận,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,,,25/10/2023,04/11/2023,Tin thường,"Dự án The Harmona, Đường Trương Công Định, Phường 14, Tân Bình, Hồ Chí Minh"
69 m²,"3,46 tỷ",2 phòng,2 phòng,Hợp đồng mua bán,Cơ bản,,,26/10/2023,05/11/2023,Tin thường,"Dự án The Privia, Đường An Dương Vương, Phường An Lạc, Bình Tân, Hồ Chí Minh"
"59,5 m²","1,69 tỷ",2 phòng,1 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,Đông - Bắc,Tây - Nam,25/10/2023,09/11/2023,Tin thường,"Dự án Chung cư Phúc Yên, Đường Phan Huy Ích, Phường 15, Tân Bình, Hồ Chí Minh"
100 m²,"5,6 tỷ",3 phòng,,,,,,25/10/2023,04/11/2023,Tin thường,"Dự án Republic Plaza, Đường Cộng Hòa, Phường 4, Tân Bình, Hồ Chí Minh"
70 m²,"3,5 tỷ",2 phòng,2 phòng,Đang chờ sổ,Cơ bản,Tây,Đông,25/10/2023,04/11/2023,Tin thường,"Dự án Botanica Premier, Đường Hồng Hà, Phường 2, Tân Bình, Hồ Chí Minh"
60 m²,920 triệu,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,,,24/10/2023,03/11/2023,Tin thường,"Đường Phan Huy Ích, Phường 15, Tân Bình, Hồ Chí Minh"
60 m²,915 triệu,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,,,24/10/2023,03/11/2023,Tin thường,"Đường Phan Huy Ích, Phường 15, Tân Bình, Hồ Chí Minh"
134 m²,"6,5 tỷ",3 phòng,2 phòng,,,,,18/10/2023,02/11/2023,Tin thường,"Cộng Hòa Plaza, 141, Đường Cộng Hòa, Phường 12, Tân Bình, Hồ Chí Minh"
96 m²,3 tỷ,3 phòng,,Sổ đỏ/ Sổ hồng,Đầy đủ,,,23/10/2023,02/11/2023,Tin thường,"Dự án Bàu Cát II, Đường Ni Sư Huỳnh Liên, Phường 10, Tân Bình, Hồ Chí Minh"
33 m²,890 triệu,1 phòng,1 phòng,Hợp đồng mua bán,Cơ bản,,,25/10/2023,24/11/2023,Tin thường,"Diyas Sky, 16, Đường Nguyễn Đức Thuận, Phường 13, Tân Bình, Hồ Chí Minh"
37 m²,"1,7 tỷ",1 phòng,1 phòng,Đang chờ sổ,Đầy đủ,,,24/10/2023,03/11/2023,Tin thường,"Dự án Sky Center, Đường Phổ Quang, Phường 2, Tân Bình, Hồ Chí Minh"
70 m²,"2,7 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng.,,,,25/10/2023,04/11/2023,Tin thường,"Dự án Bàu Cát II, Phường 10, Tân Bình, Hồ Chí Minh"
36 m²,"1,75 tỷ",1 phòng,1 phòng,Đang chờ sổ,Đầy đủ,Bắc,Nam,25/10/2023,04/11/2023,Tin thường,"Dự án Sky Center, Đường Phổ Quang, Phường 2, Tân Bình, Hồ Chí Minh"
86 m²,"4,2 tỷ",,,,,,,19/10/2023,29/10/2023,Tin thường,"Dự án Carillon Apartment, Đường Hoàng Hoa Thám, Phường 13, Tân Bình, Hồ Chí Minh"
