Diện tích,Mức giá,Số phòng ngủ,Số toilet,Pháp lý,Nội thất,Hướng nhà,Hướng ban công,Ngày đăng,Ngày hết hạn,Loại tin,Địa chỉ
63 m²,"2,8 tỷ",2 phòng,1 phòng,,,,,23/10/2023,02/11/2023,Tin thường,"Celadon City, số 02, Đường N4, Phường Sơn Kỳ, Tân Phú, Hồ Chí Minh"
69 m²,"2,6 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,,,27/10/2023,06/11/2023,Tin thường,"Dự án Celadon City, Đường N1, Phường Sơn Kỳ, Tân Phú, Hồ Chí Minh"
72 m²,"2,7 tỷ",2 phòng,2 phòng,Sổ hồng,,,Đông - Bắc,27/10/2023,06/11/2023,Tin thường,"Carillon 5, 262/3, Đường Lũy Bán Bích, Phường Hòa Thạnh, Tân Phú, Hồ Chí Minh"
102 m²,"3,8 tỷ",4 phòng,2 phòng,Sổ hồng.,,Nam,Bắc,27/10/2023,06/11/2023,Tin thường,"Dự án Valeo Đầm Sen, Đường Trịnh Đình Trọng, Phường Hòa Thạnh, Tân Phú, Hồ Chí Minh"
71 m²,"3,1 tỷ",2 phòng,2 phòng,Hợp đồng mua bán,Đầy đủ,,,16/10/2023,Tin thường,29847288,"Celadon City, Số 2, Đường N4, Phường Sơn Kỳ, Tân Phú, Hồ Chí Minh"
82 m²,"2,3 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,Đông - Bắc,Tây - Nam,27/10/2023,11/11/2023,Tin thường,"Fortuna - Vườn Lài, 306 - 308, Đường Vườn Lài, Phường Phú Thọ Hòa, Tân Phú, Hồ Chí Minh"
65 m²,"2,8 tỷ",2 phòng,2 phòng,,,,,18/10/2023,02/11/2023,Tin thường,"Dự án RichStar, Đường Hòa Bình, Phường Phú Thạnh, Tân Phú, Hồ Chí Minh"
54 m²,"2,3 tỷ",2 phòng,1 phòng,,Đầy đủ,,,17/10/2023,01/11/2023,Tin thường,"RichStar, 278, Đường Hòa Bình, Phường Phú Thạnh, Tân Phú, Hồ Chí Minh"
65 m²,"2,7 tỷ",2 phòng,,Sổ đỏ/ Sổ hồng,Cơ bản,,,20/10/2023,04/11/2023,Tin thường,"Carillon 7, 33, Đường Lương Minh Nguyệt, Phường Tân Thới Hòa, Tân Phú, Hồ Chí Minh"
63 m²,"2,5 tỷ",2 phòng,,Sổ đỏ/ Sổ hồng,Cơ bản,,,23/10/2023,02/11/2023,Tin thường,"An Gia Garden, 295, Đường Tân Kỳ Tân Quý, Phường Tân Sơn Nhì, Tân Phú, Hồ Chí Minh"
85 m²,"3,95 tỷ",2 phòng,2 phòng,Hợp đồng mua bán,Cơ bản,,,27/10/2023,06/11/2023,Tin thường,"Dự án Celadon City, Đường N1, Phường Sơn Kỳ, Tân Phú, Hồ Chí Minh"
78 m²,"2,8 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,Tây - Bắc,Đông - Nam,23/10/2023,02/11/2023,Tin thường,"Oriental Plaza, 685, Đường Âu Cơ, Phường Tân Thành, Tân Phú, Hồ Chí Minh"
68 m²,"2,55 tỷ",2 phòng,2 phòng,,,,,27/10/2023,06/11/2023,Tin thường,"Dự án Carillon 2, Đường Trịnh Đình Thảo, Phường Hòa Thạnh, Tân Phú, Hồ Chí Minh"
65 m²,"2,7 tỷ",2 phòng,1 phòng,,,,,27/10/2023,06/11/2023,Tin thường,"Dự án Carillon 7, Đường Lương Minh Nguyệt, Phường Tân Thới Hòa, Tân Phú, Hồ Chí Minh"
72 m²,"2,55 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,,,27/10/2023,06/11/2023,Tin thường,"Dự án Carillon 5, Đường Lũy Bán Bích, Phường Hòa Thạnh, Tân Phú, Hồ Chí Minh"
72 m²,"2,55 tỷ",2 phòng,2 phòng,,,,,27/10/2023,06/11/2023,Tin thường,"Carillon 5, 284 - 262, Đường Lũy Bán Bích, Phường Hòa Thạnh, Tân Phú, Hồ Chí Minh"
70 m²,"2,5 tỷ",2 phòng,2 phòng,Sổ hồng,,,,21/10/2023,31/10/2023,Tin thường,"Dự án Carillon 2, Đường Trịnh Đình Thảo, Phường Hòa Thạnh, Tân Phú, Hồ Chí Minh"
63 m²,"2,85 tỷ",2 phòng,1 phòng,Đang chờ sổ,Đầy đủ,,,27/10/2023,06/11/2023,Tin thường,"Dự án Celadon City, Đường N4, Phường Sơn Kỳ, Tân Phú, Hồ Chí Minh"
96 m²,"5,58 tỷ",2 phòng,2 phòng,,,Đông - Bắc,,27/10/2023,06/11/2023,Tin thường,"Dự án Celadon City, Đường N1, Phường Sơn Kỳ, Tân Phú, Hồ Chí Minh"
72 m²,"2,6 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,,,,26/10/2023,05/11/2023,Tin thường,"Dự án Carillon 5, Đường Lũy Bán Bích, Phường Hòa Thạnh, Tân Phú, Hồ Chí Minh"
60 m²,"2,7 tỷ",2 phòng,1 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,,,24/10/2023,03/11/2023,Tin thường,"Dự án Res Green Tower, Đường Thoại Ngọc Hầu, Phường Hòa Thạnh, Tân Phú, Hồ Chí Minh"
