Diện tích,Mức giá,Số phòng ngủ,Số toilet,Pháp lý,Nội thất,Hướng nhà,Hướng ban công,Ngày đăng,Ngày hết hạn,Loại tin,Địa chỉ
104 m²,"3,7 tỷ",3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Full nội thất.,,,27/10/2023,06/11/2023,Tin thường,"Dự án Oriental Plaza, Đường Âu Cơ, Phường Tân Thành, Tân Phú, Hồ Chí Minh"
92 m²,"3,5 tỷ",3 phòng,2 phòng,Hợp đồng mua bán,,,,22/10/2023,01/11/2023,Tin thường,"Dự án Melody Residences 16 Âu Cơ, Đường Âu Cơ, Phường Tân Sơn Nhì, Tân Phú, Hồ Chí Minh"
69 m²,"2,6 tỷ",2 phòng,2 phòng,Hợp đồng mua bán,,,,27/10/2023,06/11/2023,Tin thường,"Dự án Melody Residences 16 Âu Cơ, Đường Âu Cơ, Phường Tân Sơn Nhì, Tân Phú, Hồ Chí Minh"
74 m²,Thỏa thuận,2 phòng,2 phòng,Hợp đồng mua bán,,,,27/10/2023,06/11/2023,Tin thường,"Dự án Melody Residences 16 Âu Cơ, Đường Âu Cơ, Phường Tân Sơn Nhì, Tân Phú, Hồ Chí Minh"
"85,8 m²","4,6 tỷ",2 phòng,2 phòng,Hợp đồng mua bán,Cơ bản,Bắc,Nam,30/10/2023,06/11/2023,Tin VIP Vàng,"Dự án Celadon City, Đường N1, Phường Sơn Kỳ, Tân Phú, Hồ Chí Minh"
112 m²,"5,6 tỷ",2 phòng,,,,Đông - Bắc,,27/10/2023,06/11/2023,Tin thường,"Dự án Celadon City, Đường N1, Phường Sơn Kỳ, Tân Phú, Hồ Chí Minh"
73 m²,"2,7 tỷ",2 phòng,2 phòng,,Full nội thất.,Đông,,26/10/2023,05/11/2023,Tin thường,"Dự án Melody Residences 16 Âu Cơ, Đường Âu Cơ, Phường Tân Sơn Nhì, Tân Phú, Hồ Chí Minh"
73 m²,"2,7 tỷ",2 phòng,2 phòng,,Full.,Đông,,26/10/2023,05/11/2023,Tin thường,"Dự án Melody Residences 16 Âu Cơ, Đường Âu Cơ, Phường Tân Sơn Nhì, Tân Phú, Hồ Chí Minh"
77 m²,"3,2 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Full nội thất.,Tây - Nam,Đông - Nam,26/10/2023,05/11/2023,Tin thường,"Dự án Oriental Plaza, Đường Âu Cơ, Phường Tân Thành, Tân Phú, Hồ Chí Minh"
"88,8 m²",4 tỷ,2 phòng,2 phòng,Hợp đồng mua bán,Không nội thất,Tây - Nam,Đông - Bắc,30/10/2023,29/11/2023,Tin thường,"Dự án Celadon City, Đường N1, Phường Sơn Kỳ, Tân Phú, Hồ Chí Minh"
78 m²,"2,9 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Nội thất cơ bản của CĐT.,Đông,Đông - Nam,26/10/2023,05/11/2023,Tin thường,"Dự án Oriental Plaza, Đường Âu Cơ, Phường Tân Thành, Tân Phú, Hồ Chí Minh"
82 m²,"2,9 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Full nội thất,Đông,Đông - Nam,26/10/2023,05/11/2023,Tin thường,"Dự án Oriental Plaza, Đường Âu Cơ, Phường Tân Thành, Tân Phú, Hồ Chí Minh"
78 m²,"2,8 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Full.,Đông,Đông - Nam,26/10/2023,05/11/2023,Tin thường,"Oriental Plaza, 685, Đường Âu Cơ, Phường Tân Thành, Tân Phú, Hồ Chí Minh"
73 m²,"2,78 tỷ",2 phòng,2 phòng,,Full nội thất như hình.,Đông,Đông - Nam,26/10/2023,05/11/2023,Tin thường,"Dự án Melody Residences 16 Âu Cơ, Đường Âu Cơ, Phường Tân Sơn Nhì, Tân Phú, Hồ Chí Minh"
68 m²,"2,7 tỷ",,,,,,,26/10/2023,05/11/2023,Tin thường,"Dự án Melody Residences 16 Âu Cơ, Đường Âu Cơ, Phường Tân Sơn Nhì, Tân Phú, Hồ Chí Minh"
62 m²,"3,2 tỷ",2 phòng,2 phòng,Sổ hồng,Bàn giao NT cơ bản,Đông - Bắc,Tây - Nam,23/10/2023,02/11/2023,Tin thường,"Dự án Res Green Tower, Đường Thoại Ngọc Hầu, Phường Hòa Thạnh, Tân Phú, Hồ Chí Minh"
52 m²,"2,9 tỷ",2 phòng,1 phòng,Sổ hồng.,Bàn giao NT cơ bản.,,,24/10/2023,03/11/2023,Tin thường,"Dự án Res Green Tower, Đường Thoại Ngọc Hầu, Phường Hòa Thạnh, Tân Phú, Hồ Chí Minh"
