Diện tích,Mức giá,Số phòng ngủ,Số toilet,Pháp lý,Nội thất,Hướng nhà,Hướng ban công,Ngày đăng,Ngày hết hạn,Loại tin,Địa chỉ
84 m²,"2,95 tỷ",3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,,,15/10/2023,30/10/2023,Tin VIP Kim Cương,"Dự án Celadon City, Đường N1, Phường Sơn Kỳ, Tân Phú, Hồ Chí Minh"
"85,8 m²","4,6 tỷ",2 phòng,2 phòng,Hợp đồng mua bán,Cơ bản,Bắc,Nam,30/10/2023,06/11/2023,Tin VIP Vàng,"Dự án Celadon City, Quận Tân Phú, Hồ Chí Minh"
50 m²,"1,7 tỷ",1 phòng,1 phòng,Hợp đồng mua bán,Đầy đủ,,,30/10/2023,06/11/2023,Tin VIP Vàng,"Dự án Celadon City, Tân Phú, Hồ Chí Minh"
65 m²,"2,6 tỷ",2 phòng,2 phòng,Hợp đồng mua bán,Đầy đủ,Tây - Nam,Đông - Bắc,30/10/2023,06/11/2023,Tin VIP Vàng,"Dự án RichStar, Đường Hòa Bình, Phường Hiệp Tân, Tân Phú, Hồ Chí Minh"
71 m²,"3,1 tỷ",2 phòng,2 phòng,Hợp đồng mua bán,Đầy đủ,,,16/10/2023,Tin thường,29847288,"Celadon City, Số 2, Đường N4, Phường Sơn Kỳ, Tân Phú, Hồ Chí Minh"
91 m²,"3,2 tỷ",3 phòng,2 phòng,Có sổ.,"Giao thô, HTCB, full nội thất.",,,29/10/2023,05/11/2023,Tin VIP Vàng,"Dự án RichStar, Đường Tô Hiệu, Phường Hiệp Tân, Tân Phú, Hồ Chí Minh"
85 m²,"3,98 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,,,27/10/2023,06/11/2023,Tin VIP Vàng,"Dự án Celadon City, Quận Tân Phú, Hồ Chí Minh"
53 m²,"2,23 tỷ",2 phòng,1 phòng,Hợp đồng mua bán,Đầy đủ,,,27/10/2023,06/11/2023,Tin VIP Vàng,"RichStar, 278, Đường Hòa Bình, Phường Hiệp Tân, Tân Phú, Hồ Chí Minh"
86 m²,"3,95 tỷ",2 phòng,2 phòng,,,,,25/10/2023,01/11/2023,Tin VIP Vàng,"Dự án Celadon City, Đường N1, Phường Sơn Kỳ, Tân Phú, Hồ Chí Minh"
54 m²,"2,4 tỷ",2 phòng,,Đang chờ sổ,Đầy đủ,,,18/10/2023,02/11/2023,Tin VIP Vàng,"RichStar, 278, Đường Hòa Bình, Phường Phú Thạnh, Tân Phú, Hồ Chí Minh"
71 m²,"3,4 tỷ",2 phòng,2 phòng,,,,,30/10/2023,06/11/2023,Tin VIP Bạc,"Dự án Celadon City, Quận Tân Phú, Hồ Chí Minh"
61 m²,"2,56 tỷ",2 phòng,2 phòng,,,,Đông - Nam,26/10/2023,10/11/2023,Tin VIP Bạc,"Dự án An Gia Garden, Đường Tân Kỳ Tân Quý, Phường Tân Sơn Nhì, Tân Phú, Hồ Chí Minh"
71 m²,"3,06 tỷ",2 phòng,2 phòng,,,,,24/10/2023,31/10/2023,Tin VIP Bạc,"Dự án Celadon City, Đường N1, Phường Sơn Kỳ, Tân Phú, Hồ Chí Minh"
58 m²,"1,95 tỷ",2 phòng,1 phòng,,,,,24/10/2023,31/10/2023,Tin VIP Bạc,"Hẻm 63, Đường Gò Dầu, Phường Tân Quý, Tân Phú, Hồ Chí Minh"
66 m²,"2,75 tỷ",2 phòng,,Sổ đỏ/ Sổ hồng,Cơ bản,,,19/10/2023,03/11/2023,Tin VIP Bạc,"Carillon 7, 33, Đường Lương Minh Nguyệt, Phường Tân Thới Hòa, Tân Phú, Hồ Chí Minh"
95 m²,"3,2 tỷ",3 phòng,2 phòng,Hợp đồng mua bán,,Tây - Bắc,Đông - Nam,30/10/2023,09/11/2023,Tin thường,"Dự án Celadon City, Đường N1, Phường Sơn Kỳ, Tân Phú, Hồ Chí Minh"
72 m²,"2,6 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,,,,30/10/2023,09/11/2023,Tin thường,"Dự án Carillon 5, Đường Lũy Bán Bích, Phường Hòa Thạnh, Tân Phú, Hồ Chí Minh"
65 m²,"2,5 tỷ",2 phòng,2 phòng,,,,,25/10/2023,04/11/2023,Tin thường,"Dự án An Gia Garden, Đường Tân Kỳ Tân Quý, Phường Tân Sơn Nhì, Tân Phú, Hồ Chí Minh"
60 m²,"2,32 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,,,,23/10/2023,02/11/2023,Tin thường,"Dự án Lotus Garden, Đường Trịnh Đình Thảo, Phường Hòa Thạnh, Tân Phú, Hồ Chí Minh"
80 m²,"2,28 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,,,,23/10/2023,02/11/2023,Tin thường,"Dự án Fortuna - Vườn Lài, Đường Vườn Lài, Phường Phú Thọ Hòa, Tân Phú, Hồ Chí Minh"
60 m²,"2,05 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,,,,23/10/2023,02/11/2023,Tin thường,"Dự án Topaz Garden, Đường Trịnh Đình Thảo, Phường Hòa Thạnh, Tân Phú, Hồ Chí Minh"
