Diện tích,Mức giá,Số phòng ngủ,Số toilet,Pháp lý,Nội thất,Hướng nhà,Hướng ban công,Ngày đăng,Ngày hết hạn,Loại tin,Địa chỉ
72 m²,"7,4 tỷ",2 phòng,2 phòng,Sổ hồng chính chủ vĩnh viễn,Đã hoàn thiện đẹp sang trọng,Tây - Nam,Đông - Bắc,01/11/2023,11/11/2023,Tin thường,"Vinhomes Golden River Ba Son, Quận 1, Hồ Chí Minh"
83 m²,"7,95 tỷ",2 phòng,2 phòng,Sổ hồng chính chủ vĩnh viễn,Đã hoàn thiện đẹp sang trọng,Tây - Nam,Đông - Bắc,01/11/2023,11/11/2023,Tin thường,"Dự án Vinhomes Golden River Ba Son, Phố Tôn Đức Thắng, Phường Bến Nghé, Quận 1, Hồ Chí Minh"
116 m²,"16,69 tỷ",3 phòng,2 phòng,Đang chờ sổ,Đầy đủ,Tây - Nam,Đông - Bắc,01/11/2023,11/11/2023,Tin thường,"Dự án Zenity, Đường Võ Văn Kiệt, Phường Cầu Kho, Quận 1, Hồ Chí Minh"
110 m²,"12,8 tỷ",3 phòng,3 phòng,Sổ hồng chính chủ vĩnh viễn,Nội thất Đã hoàn thiện đẹp sang trọng,Tây - Bắc,Đông - Nam,01/11/2023,11/11/2023,Tin thường,"Vinhomes Golden River Ba Son, 2, Phố Tôn Đức Thắng, Phường Bến Nghé, Quận 1, Hồ Chí Minh"
48 m²,"1,8 tỷ",2 phòng,1 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,Tây - Bắc,Đông - Nam,03/11/2023,13/11/2023,Tin VIP Vàng,"Dự án The 5Way Phú Quốc, Xã Gành Dầu, Phú Quốc, Kiên Giang."
"88,6 m²","13,66 tỷ",3 phòng,2 phòng,Hợp đồng mua bán,Cơ bản,,,27/10/2023,11/11/2023,Tin thường,"The Grand Manhattan, 100, Đường Cô Giang, Phường Cô Giang, Quận 1, Hồ Chí Minh"
157 m²,25 tỷ,4 phòng,3 phòng,Sổ hồng chính chủ vĩnh viễn,Đã hoàn thiện đẹp sang trọng,Tây - Bắc,Đông - Nam,01/11/2023,11/11/2023,Tin thường,"Dự án Vinhomes Golden River Ba Son, Phố Tôn Đức Thắng, Phường Bến Nghé, Quận 1, Hồ Chí Minh"
149 m²,"32,5 tỷ",4 phòng,3 phòng,Hợp đồng mua bán,Cơ bản,,,03/11/2023,18/11/2023,Tin thường,"Dự án The Marq, Đường Nguyễn Đình Chiểu, Phường Đa Kao, Quận 1, Hồ Chí Minh"
82 m²,"12,2 tỷ",2 phòng,2 phòng,Hợp đồng mua bán,,Tây,Đông,26/10/2023,05/11/2023,Tin thường,"Dự án Vinhomes Golden River Ba Son, Phố Tôn Đức Thắng, Phường Bến Nghé, Quận 1, Hồ Chí Minh"
76 m²,"3,5 tỷ",,,,,,,17/10/2023,16/11/2023,Tin thường,"Dự án Vung Tau Centre Point, Đường Nguyễn Hữu Cảnh, Phường 10, Vũng Tàu, Bà Rịa Vũng Tàu"
71 m²,"8,7 tỷ",2 phòng,2 phòng,,Cơ bản,,,03/11/2023,13/11/2023,Tin thường,"Dự án The Grand Manhattan, Đường Cô Giang, Phường Cô Giang, Quận 1, Hồ Chí Minh"
154 m²,23 tỷ,4 phòng,3 phòng,Sổ hồng,Full nội thất,Đông - Nam,Tây - Bắc,28/10/2023,07/11/2023,Tin thường,"Dự án Vinhomes Golden River Ba Son, Phố Tôn Đức Thắng, Phường Bến Nghé, Quận 1, Hồ Chí Minh"
100 m²,14 tỷ,3 phòng,,,,,,31/10/2023,10/11/2023,Tin thường,"Dự án Vinhomes Golden River Ba Son, Phố Tôn Đức Thắng, Phường Bến Nghé, Quận 1, Hồ Chí Minh"
77 m²,25 tỷ,2 phòng,2 phòng,Đang chờ sổ,Cao cấp,Đông - Nam,Đông - Nam,01/11/2023,11/11/2023,Tin thường,"Dự án Grand Marina Saigon, Phố Tôn Đức Thắng, Phường Bến Nghé, Quận 1, Hồ Chí Minh"
77 m²,25 tỷ,2 phòng,1 phòng,,CAO CẤP,Đông - Nam,,28/10/2023,07/11/2023,Tin thường,"Dự án Grand Marina Saigon, Phố Tôn Đức Thắng, Phường Bến Nghé, Quận 1, Hồ Chí Minh"
72 m²,"11,7 tỷ",2 phòng,2 phòng,Sh lâu dài,Full nội thất,Tây - Bắc,Đông - Nam,02/11/2023,12/11/2023,Tin thường,"Dự án The Marq, Đường Nguyễn Đình Chiểu, Phường Đa Kao, Quận 1, Hồ Chí Minh"
106 m²,9 tỷ,3 phòng,2 phòng,Hợp đồng mua bán,Đầy đủ.,,,03/11/2023,13/11/2023,Tin thường,"Dự án Zenity, Đường Võ Văn Kiệt, Phường Cầu Kho, Quận 1, Hồ Chí Minh"
94 m²,"8,6 tỷ",2 phòng,2 phòng,Hợp đồng mua bán,Đầy đủ,,Đông - Bắc,30/10/2023,09/11/2023,Tin thường,"Zenity, 608, Đường Võ Văn Kiệt, Phường Cầu Kho, Quận 1, Hồ Chí Minh"
50 m²,6 tỷ,1 phòng,1 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,Tây - Nam,Đông - Bắc,26/10/2023,10/11/2023,Tin thường,"Dự án Vinhomes Golden River Ba Son, Phố Tôn Đức Thắng, Phường Bến Nghé, Quận 1, Hồ Chí Minh"
109 m²,15 tỷ,3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,Tây - Nam,Đông - Bắc,26/10/2023,10/11/2023,Tin thường,"Dự án Vinhomes Golden River Ba Son, Phố Tôn Đức Thắng, Phường Bến Nghé, Quận 1, Hồ Chí Minh"
80 m²,8 tỷ,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,Tây - Bắc,Đông - Nam,23/10/2023,07/11/2023,Tin thường,"Dự án Vinhomes Golden River Ba Son, Phố Tôn Đức Thắng, Phường Bến Nghé, Quận 1, Hồ Chí Minh"
56 m²,"5,1 tỷ",2 phòng,1 phòng,Hợp đồng mua bán,Không nội thất,,,03/11/2023,18/11/2023,Tin thường,"Soho Residence, 100, Đường Cô Giang, Phường Cô Giang, Quận 1, Hồ Chí Minh"
