Diện tích,Mức giá,Số phòng ngủ,Số toilet,Pháp lý,Nội thất,Hướng nhà,Hướng ban công,Ngày đăng,Ngày hết hạn,Loại tin,Địa chỉ
25 m²,"1,1 tỷ",,,Sổ hồng riêng.,,,,26/10/2023,05/11/2023,Tin thường,"Dự án The Pegasuite, Phố Tạ Quang Bửu, Phường 6, Quận 8, Hồ Chí Minh"
68 m²,"2,82 tỷ",2 phòng,2 phòng,,,Tây - Nam,,26/10/2023,05/11/2023,Tin thường,"Dự án The Pegasuite, Phố Tạ Quang Bửu, Phường 6, Quận 8, Hồ Chí Minh"
84 m²,"3,05 tỷ",,,,,,,02/11/2023,12/11/2023,Tin thường,"Dự án The PegaSuite 2, Phố Tạ Quang Bửu, Phường 16, Quận 8, Hồ Chí Minh"
242 m²,9 tỷ,4 phòng,4 phòng,Sổ hồng,Đầu đủ,Đông - Nam,Tây - Bắc,01/11/2023,11/11/2023,Tin thường,"Dự án Chánh Hưng Giai Việt, Phố Tạ Quang Bửu, Phường 5, Quận 8, Hồ Chí Minh"
74 m²,"2,4 tỷ",2 phòng,2 phòng,Hợp đồng mua bán,Đầy đủ,,Đông - Nam,30/10/2023,09/11/2023,Tin thường,"Diamond Riverside, 1648, Đường Võ Văn Kiệt, Phường 16, Quận 8, Hồ Chí Minh"
"71,91 m²","1,95 tỷ",2 phòng,2 phòng,Hợp đồng mua bán,Đầy đủ,,Đông - Bắc,30/10/2023,09/11/2023,Tin thường,"City Gate Towers, 15, Đường Võ Văn Kiệt, Phường 16, Quận 8, Hồ Chí Minh"
52 m²,"1,85 tỷ",1 phòng,,,,,,02/11/2023,12/11/2023,Tin thường,"Dự án The PegaSuite 2, Phố Tạ Quang Bửu, Phường 6, Quận 8, Hồ Chí Minh"
75 m²,"3,4 tỷ",2 phòng,,,,,,01/11/2023,11/11/2023,Tin thường,"Dự án Akari City Nam Long, Đường Võ Văn Kiệt, Phường An Lạc, Bình Tân, Hồ Chí Minh."
62 m²,"2,4 tỷ",2 phòng,2 phòng,,,,,02/11/2023,12/11/2023,Tin thường,"Dự án The PegaSuite 2, Phố Tạ Quang Bửu, Phường 2, Quận 8, Hồ Chí Minh"
71 m²,"2,85 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,,,30/10/2023,14/11/2023,Tin thường,"Dự án Green River quận 8, Đường Phạm Thế Hiển, Phường 6, Quận 8, Hồ Chí Minh."
60 m²,"2,72 tỷ",2 phòng,2 phòng,Hợp đồng mua bán,,,,02/11/2023,12/11/2023,Tin thường,"Topaz Elite, 39, Đường Cao Lỗ, Phường 4, Quận 8, Hồ Chí Minh"
52 m²,"2,19 tỷ",1 phòng,1 phòng,Hợp đồng mua bán,Cơ bản,,Đông - Bắc,02/11/2023,12/11/2023,Tin thường,"Dự án The Pegasuite 2, Phố Tạ Quang Bửu, Phường 16, Quận 8, Hồ Chí Minh"
72 m²,"3,3 tỷ",2 phòng,2 phòng,,,,,17/10/2023,Tin thường,38111019,"Dự án Vung Tau Centre Point, Đường Nguyễn Hữu Cảnh, Phường Nguyễn An Ninh, Vũng Tàu, Bà Rịa Vũng Tàu"
150 m²,"4,1 tỷ",3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,,,02/11/2023,12/11/2023,Tin thường,"Dự án Chánh Hưng Giai Việt, Phố Tạ Quang Bửu, Phường 5, Quận 8, Hồ Chí Minh"
60 m²,2 tỷ,2 phòng,1 phòng,,,,,02/11/2023,12/11/2023,Tin thường,"Dự án Bông Sao, Phố Tạ Quang Bửu, Phường 5, Quận 8, Hồ Chí Minh"
57 m²,"1,39 tỷ",2 phòng,2 phòng,,,,,02/11/2023,17/11/2023,Tin thường,"Dự án Dream Home Riverside, Đường Nguyễn Văn Linh, Phường 7, Quận 8, Hồ Chí Minh"
62 m²,"1,85 tỷ",2 phòng,2 phòng,,"Nội thất đo đóng chất lượng, full tương, gồm: 1 quạt trần, 1 tủ quần áo âm tường cao kịch trần, tủ ti vi, sofa, bàn sofa, tủ giày, rèm, 2 lớp, 2 máy lạnh...",,,29/10/2023,08/11/2023,Tin thường,"Dự án Dream Home Palace, Đường Trịnh Quang Nghị, Phường 7, Quận 8, Hồ Chí Minh"
73 m²,"3,85 tỷ",2 phòng,2 phòng,Đang chờ sổ,,,,02/11/2023,12/11/2023,Tin thường,"Diamond Lotus, 49C, Đường Lê Quang Kim, Phường 8, Quận 8, Hồ Chí Minh"
49 m²,"2,55 tỷ",1 phòng,1 phòng,,Nội thất cao cấp đến từ các thương hiệu uy tín,,,02/11/2023,12/11/2023,Tin thường,"Diamond Lotus, 49C, Đường Lê Quang Kim, Phường 8, Quận 8, Hồ Chí Minh"
57 m²,"3,3 tỷ",2 phòng,1 phòng,,"1. Phòng khách: Máy lạnh Inverter tiết kiệm điện, tủ giày bằng gỗ cao cấp. Tivi 42 inch, bàn ghế sofa. 2. Phòng bếp: Full nội thất bếp cao cấp, tủ trên, tủ dưới,... 3. Phòng toilet: Full thiết bị.",,,02/11/2023,12/11/2023,Tin thường,"Diamond Lotus, 49C, Đường Lê Quang Kim, Phường 8, Quận 8, Hồ Chí Minh"
79 m²,"3,85 tỷ",2 phòng,2 phòng,,Full nội thất cao cấp từ các thương hiệu uy tín.,,,02/11/2023,12/11/2023,Tin thường,"Dự án Diamond Lotus, 49C Đường Lê Quang Kim, Phường 8, Quận 8, Hồ Chí Minh"
50 m²,"2,5 tỷ",1 phòng,1 phòng,,Nội thất cao cấp đến từ các thương hiệu nổi tiếng và uy tín,,,02/11/2023,12/11/2023,Tin thường,"Diamond Lotus, 49C, Đường Lê Quang Kim, Phường 8, Quận 8, Hồ Chí Minh"
91 m²,"4,45 tỷ",3 phòng,2 phòng,,"1. Phòng khách: Máy lạnh Inverter tiết kiệm điện, tủ giày bằng gỗ cao cấp. Tivi 42 inch, bàn ghế sofa. 2. Phòng bếp: Full nội thất bếp cao cấp, tủ trên, tủ dưới,..",,,02/11/2023,12/11/2023,Tin thường,"Diamond Lotus, 49C, Đường Lê Quang Kim, Phường 8, Quận 8, Hồ Chí Minh"
73 m²,"1,98 tỷ",2 phòng,2 phòng,,,,,02/11/2023,12/11/2023,Tin thường,"City Gate Towers, 15, Đường Võ Văn Kiệt, Phường 16, Quận 8, Hồ Chí Minh"
65 m²,"2,19 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,,,02/11/2023,02/12/2023,Tin thường,"Dự án Green River quận 8, Đường Phạm Thế Hiển, Phường 6, Quận 8, Hồ Chí Minh"
