Diện tích,Mức giá,Số phòng ngủ,Số toilet,Pháp lý,Nội thất,Hướng nhà,Hướng ban công,Ngày đăng,Ngày hết hạn,Loại tin,Địa chỉ
75 m²,"3,6 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,,,19/10/2023,29/10/2023,Tin thường,"Dự án Cộng Hòa Plaza, Đường Cộng Hòa, Phường 12, Tân Bình, Hồ Chí Minh"
51 m²,"2,6 tỷ",1 phòng,,,Cao cấp,,,23/10/2023,02/11/2023,Tin thường,"Dự án Republic Plaza, Đường Cộng Hòa, Phường 4, Tân Bình, Hồ Chí Minh"
65 m²,3 tỷ,2 phòng,2 phòng,Có sổ.,,,,23/10/2023,02/11/2023,Tin thường,"Dự án Carillon 3, Đường Hoàng Hoa Thám, Phường 13, Tân Bình, Hồ Chí Minh"
81 m²,"2,5 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,,,02/10/2023,01/11/2023,Tin thường,"Chung cư Phúc Yên, số 33, Đường Phan Huy Ích, Phường 15, Tân Bình, Hồ Chí Minh"
51 m²,"2,6 tỷ",1 phòng,1 phòng,Hợp đồng mua bán,Đầy đủ,,,23/10/2023,02/11/2023,Tin thường,"Dự án Republic Plaza, Quận Tân Bình, Hồ Chí Minh"
69 m²,"3,46 tỷ",2 phòng,2 phòng,Hợp đồng mua bán,Cơ bản,,,26/10/2023,05/11/2023,Tin thường,"Dự án The Privia, Đường An Dương Vương, Phường An Lạc, Bình Tân, Hồ Chí Minh"
65 m²,"2,5 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,,,20/10/2023,30/10/2023,Tin thường,"Dự án Chung cư Phúc Yên, Đường Phan Huy Ích, Phường 15, Tân Bình, Hồ Chí Minh"
88 m²,"2,32 tỷ",3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,,,22/10/2023,01/11/2023,Tin thường,"Dự án Park Legend, Đường Hoàng Văn Thụ, Tân Bình, Hồ Chí Minh"
94 m²,"4,15 tỷ",3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,,,,22/10/2023,01/11/2023,Tin thường,"Dự án Carillon Apartment, Đường Hoàng Hoa Thám, Phường 13, Tân Bình, Hồ Chí Minh"
36 m²,"1,8 tỷ",1 phòng,1 phòng,Đang chờ sổ,Đầy đủ,Nam,Đông,22/10/2023,01/11/2023,Tin thường,"Dự án Sky Center, Đường Phổ Quang, Phường 2, Tân Bình, Hồ Chí Minh"
80 m²,"3,59 tỷ",2 phòng,2 phòng,Hợp đồng mua bán,Đầy đủ,,,26/10/2023,05/11/2023,Tin thường,"Dự án Akari City Nam Long, Đường Võ Văn Kiệt, Phường An Lạc, Bình Tân, Hồ Chí Minh"
"77,72 m²","3,3 tỷ",2 phòng,2 phòng,,Nội thất cao cấp.,,,22/10/2023,01/11/2023,Tin thường,"Dự án La Cosmo Residences, Đường Hoàng Văn Thụ, Phường 4, Tân Bình, Hồ Chí Minh"
99 m²,"4,5 tỷ",3 phòng,2 phòng,,,,,22/10/2023,01/11/2023,Tin thường,"Dự án La Cosmo Residences, Đường Hoàng Văn Thụ, Phường 4, Tân Bình, Hồ Chí Minh"
70 m²,"2,5 tỷ",2 phòng,2 phòng,Sổ hồng,,,,21/10/2023,31/10/2023,Tin thường,"Dự án Bàu Cát II, Đường Ni Sư Huỳnh Liên, Phường 10, Tân Bình, Hồ Chí Minh"
77 m²,Thỏa thuận,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,,Đông - Nam,21/10/2023,31/10/2023,Tin thường,"Dự án Cộng Hòa Garden, Đường Cộng Hòa, Phường 12, Tân Bình, Hồ Chí Minh"
71 m²,Thỏa thuận,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,,,21/10/2023,31/10/2023,Tin thường,"Dự án Ruby Garden, Đường Nguyễn Sỹ Sách, Phường 15, Tân Bình, Hồ Chí Minh"
70 m²,Thỏa thuận,2 phòng,2 phòng,Đã có sổ,Đầy đủ,,,21/10/2023,31/10/2023,Tin thường,"Dự án Bàu Cát II, Đường Ni Sư Huỳnh Liên, Phường 10, Tân Bình, Hồ Chí Minh"
80 m²,"4,2 tỷ",2 phòng,2 phòng,,,,,21/10/2023,31/10/2023,Tin thường,"Dự án Sky Center, Đường Phổ Quang, Phường 2, Tân Bình, Hồ Chí Minh"
95 m²,"4,3 tỷ",3 phòng,2 phòng,,,,,09/10/2023,08/11/2023,Tin thường,"Carillon Apartment, 171A, Đường Hoàng Hoa Thám, Phường 13, Tân Bình, Hồ Chí Minh"
65 m²,3 tỷ,2 phòng,2 phòng,,,,,21/10/2023,31/10/2023,Tin thường,"Dự án Carillon 3, Đường Hoàng Hoa Thám, Phường 13, Tân Bình, Hồ Chí Minh"
100 m²,5 tỷ,3 phòng,2 phòng,,,,,21/10/2023,31/10/2023,Tin thường,"Dự án Cộng Hòa Plaza, Đường Cộng Hòa, Phường 12, Tân Bình, Hồ Chí Minh"
80 m²,"3,35 tỷ",2 phòng,2 phòng,,,,,21/10/2023,31/10/2023,Tin thường,"The Harmona, 21, Đường Trương Công Định, Phường 14, Tân Bình, Hồ Chí Minh"
75 m²,"3,6 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,,,,21/10/2023,31/10/2023,Tin thường,"Dự án Cộng Hòa Plaza, Đường Cộng Hòa, Phường 12, Tân Bình, Hồ Chí Minh"
