Diện tích,Mức giá,Số phòng ngủ,Số toilet,Pháp lý,Nội thất,Hướng nhà,Hướng ban công,Ngày đăng,Ngày hết hạn,Loại tin,Địa chỉ
65 m²,"2,45 tỷ",2 phòng,2 phòng,Đang chờ sổ,Cơ bản,,,21/10/2023,05/11/2023,Tin thường,"Chung cư Phúc Yên, 102, Đường Phan Huy Ích, Phường 15, Tân Bình, Hồ Chí Minh"
80 m²,"2,5 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,Tây - Bắc,Đông - Nam,20/10/2023,30/10/2023,Tin thường,"Dự án Cộng Hòa Garden, Đường Cộng Hòa, Phường 12, Tân Bình, Hồ Chí Minh"
33 m²,950 triệu,1 phòng,1 phòng,,Cơ bản,,,21/10/2023,31/10/2023,Tin thường,"Dự án Diyas Sky, Đường Nguyễn Đức Thuận, Phường 13, Tân Bình, Hồ Chí Minh"
81 m²,"2,5 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,,,02/10/2023,01/11/2023,Tin thường,"Chung cư Phúc Yên, số 33, Đường Phan Huy Ích, Phường 15, Tân Bình, Hồ Chí Minh"
65 m²,3 tỷ,2 phòng,2 phòng,,,,,21/10/2023,31/10/2023,Tin thường,"Carillon 3, 189, Đường Hoàng Hoa Thám, Phường 13, Tân Bình, Hồ Chí Minh"
80 m²,"3,59 tỷ",2 phòng,2 phòng,Hợp đồng mua bán,Đầy đủ,,,26/10/2023,05/11/2023,Tin thường,"Dự án Akari City Nam Long, Đường Võ Văn Kiệt, Phường An Lạc, Bình Tân, Hồ Chí Minh"
66 m²,"2,9 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,,,,21/10/2023,31/10/2023,Tin thường,"Carillon Apartment, 171A, Đường Hoàng Hoa Thám, Phường 13, Tân Bình, Hồ Chí Minh"
83 m²,"2,64 tỷ",2 phòng,2 phòng,,,,,21/10/2023,31/10/2023,Tin thường,"Dự án Chung cư Phúc Yên, Đường Phan Huy Ích, Phường 15, Tân Bình, Hồ Chí Minh"
90 m²,"6,5 tỷ",3 phòng,2 phòng,,,,,21/10/2023,31/10/2023,Tin thường,"Dự án Park Legend, Đường Hoàng Văn Thụ, Tân Bình, Hồ Chí Minh"
91 m²,6 tỷ,3 phòng,2 phòng,,,,,21/10/2023,31/10/2023,Tin thường,"Dự án Botanica Premier, Đường Hồng Hà, Phường 2, Tân Bình, Hồ Chí Minh"
35 m²,Thỏa thuận,1 phòng,1 phòng,Hợp đồng mua bán,Đầy đủ,Đông,Nam,25/10/2023,09/11/2023,Tin thường,"Dự án The 5Way Phú Quốc, Xã Gành Dầu, Phú Quốc, Kiên Giang"
65 m²,"2,45 tỷ",2 phòng,2 phòng,,Đầy đủ,,,21/10/2023,31/10/2023,Tin thường,"Chung cư Phúc Yên, Hẻm 102, Đường Phan Huy Ích, Phường 15, Tân Bình, Hồ Chí Minh"
90 m²,"2,7 tỷ",2 phòng,2 phòng,,,,,21/10/2023,31/10/2023,Tin thường,"Dự án Chung cư Phúc Yên, Đường Phan Huy Ích, Phường 15, Tân Bình, Hồ Chí Minh"
60 m²,"2,95 tỷ",2 phòng,1 phòng,Sổ hồng.,,,,19/10/2023,29/10/2023,Tin thường,"Dự án Carillon Apartment, Đường Hoàng Hoa Thám, Phường 13, Tân Bình, Hồ Chí Minh"
72 m²,4 tỷ,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,,,19/10/2023,29/10/2023,Tin thường,"Cộng Hòa Plaza, số 141, Đường Cộng Hòa, Phường 12, Tân Bình, Hồ Chí Minh"
92 m²,"5,9 tỷ",3 phòng,,,,,,20/10/2023,30/10/2023,Tin thường,"Dự án Botanica Premier, Đường Hồng Hà, Phường 2, Tân Bình, Hồ Chí Minh"
68 m²,"2,5 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,Tây - Bắc,Đông,20/10/2023,30/10/2023,Tin thường,"Dự án Ruby Garden, Đường Nguyễn Sỹ Sách, Phường 15, Tân Bình, Hồ Chí Minh"
72 m²,"3,65 tỷ",2 phòng,2 phòng,Hợp đồng mua bán,,Đông,,06/10/2023,05/11/2023,Tin thường,"Dự án Sky Center, Đường Phổ Quang, Phường 2, Tân Bình, Hồ Chí Minh"
94 m²,"5,3 tỷ",2 phòng,,,,,,20/10/2023,30/10/2023,Tin thường,"Dự án Sài Gòn Airport, Đường Bạch Đằng, Phường 2, Tân Bình, Hồ Chí Minh"
84 m²,"4,4 tỷ",3 phòng,2 phòng,,,,,20/10/2023,30/10/2023,Tin thường,"Dự án Central Plaza, Đường Phạm Văn Hai, Phường 3, Tân Bình, Hồ Chí Minh"
78 m²,4 tỷ,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Full nội thất,Đông,Đông - Nam,20/10/2023,30/10/2023,Tin thường,"Dự án Botanica Premier, Đường Hồng Hà, Phường 2, Tân Bình, Hồ Chí Minh"
70 m²,"2,4 tỷ",2 phòng,2 phòng,,,,,20/10/2023,30/10/2023,Tin thường,"Ruby Garden, 02, Đường Nguyễn Sỹ Sách, Phường 15, Tân Bình, Hồ Chí Minh"
84 m²,"3,6 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,Đông,Đông - Nam,20/10/2023,30/10/2023,Tin thường,"Dự án Carillon Apartment, Đường Hoàng Hoa Thám, Phường 13, Tân Bình, Hồ Chí Minh"
