Diện tích,Mức giá,Số phòng ngủ,Số toilet,Pháp lý,Nội thất,Hướng nhà,Hướng ban công,Ngày đăng,Ngày hết hạn,Loại tin,Địa chỉ
96 m²,"2,7 tỷ",3 phòng,2 phòng,,,,,27/10/2023,06/11/2023,Tin thường,"Dự án TDH Trường Thọ, Đường 4, Phường Trường Thọ, Thủ Đức, Hồ Chí Minh"
100 m²,"2,55 tỷ",2 phòng,2 phòng,,,,,22/10/2023,01/11/2023,Tin thường,"Dự án TDH Trường Thọ, Đường 4, Phường Trường Thọ, Thủ Đức, Hồ Chí Minh"
75 m²,"2,28 tỷ",2 phòng,2 phòng,,,,,21/10/2023,31/10/2023,Tin thường,"Dự án TDH Trường Thọ, Đường 4, Phường Trường Thọ, Thủ Đức, Hồ Chí Minh"
"86,2 m²","4,8 tỷ",3 phòng,,Sổ hồng,Full NT.,Tây - Nam,Đông - Bắc,22/10/2023,01/11/2023,Tin thường,"Dự án Opal Garden, Đường 20, Phường Hiệp Bình Chánh, Thủ Đức, Hồ Chí Minh"
71 m²,"3,5 tỷ",2 phòng,2 phòng,Hợp đồng mua bán,,,,27/10/2023,06/11/2023,Tin thường,"Dự án Opal Riverside, Phường Hiệp Bình Chánh, Thủ Đức, Hồ Chí Minh"
152 m²,"12,29 tỷ",2 phòng,,Hợp đồng mua bán,Đầy đủ,,,28/10/2023,07/11/2023,Tin thường,"Dự án Ixora Hồ Tràm , Xã Phước Thuận, Xuyên Mộc, Bà Rịa Vũng Tàu"
72 m²,"3,2 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,,,,27/10/2023,06/11/2023,Tin thường,"Dự án Opal Garden, Đường 20, Phường Hiệp Bình Chánh, Thủ Đức, Hồ Chí Minh"
69 m²,"2,35 tỷ",2 phòng,2 phòng,Hợp đồng mua bán,Đầy đủ,,,27/10/2023,06/11/2023,Tin thường,"Dự án Lavita Garden, Đường 3, Phường Trường Thọ, Thủ Đức, Hồ Chí Minh"
78 m²,"2,32 tỷ",2 phòng,1 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,,,27/10/2023,06/11/2023,Tin thường,"Dự án Lan Phương MHBR, Đường Hồ Văn Tư, Phường Trường Thọ, Thủ Đức, Hồ Chí Minh"
68 m²,"2,3 tỷ",2 phòng,1 phòng,,,,,24/10/2023,03/11/2023,Tin thường,"Dự án Lavita Garden, Đường 3, Phường Trường Thọ, Thủ Đức, Hồ Chí Minh"
