Diện tích,Mức giá,Số phòng ngủ,Số toilet,Pháp lý,Nội thất,Hướng nhà,Hướng ban công,Ngày đăng,Ngày hết hạn,Loại tin,Địa chỉ
74 m²,"4,1 tỷ",2 phòng,2 phòng,Hợp đồng mua bán,Đầy đủ,Đông,Đông - Nam,20/10/2023,30/10/2023,Tin thường,"Dự án Sky Center, Đường Phổ Quang, Phường 2, Tân Bình, Hồ Chí Minh"
82 m²,"2,8 tỷ",2 phòng,,,,,,20/10/2023,30/10/2023,Tin thường,"Dự án The Harmona, Đường Trương Công Định, Phường 14, Tân Bình, Hồ Chí Minh"
78 m²,2 tỷ,2 phòng,,,,,,20/10/2023,30/10/2023,Tin thường,"Dự án Bảy Hiền Tower, Đường Phạm Phú Thứ, Tân Bình, Hồ Chí Minh"
81 m²,"2,5 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,,,02/10/2023,01/11/2023,Tin thường,"Chung cư Phúc Yên, số 33, Đường Phan Huy Ích, Phường 15, Tân Bình, Hồ Chí Minh"
75 m²,"3,5 tỷ",2 phòng,2 phòng,,Đầy đủ nội thất cao cấp.,,,20/10/2023,30/10/2023,Tin thường,"Dự án Carillon Apartment, 171A Đường Hoàng Hoa Thám, Phường 13, Tân Bình, Hồ Chí Minh"
80 m²,"3,59 tỷ",2 phòng,2 phòng,Hợp đồng mua bán,Đầy đủ,,,26/10/2023,05/11/2023,Tin thường,"Dự án Akari City Nam Long, Đường Võ Văn Kiệt, Phường An Lạc, Bình Tân, Hồ Chí Minh"
75 m²,"3,1 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,,Đông,Đông - Nam,20/10/2023,30/10/2023,Tin thường,"Dự án The Harmona, Đường Trương Công Định, Phường 14, Tân Bình, Hồ Chí Minh"
100 m²,"5,5 tỷ",3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,Đông,Đông - Nam,20/10/2023,30/10/2023,Tin thường,"Dự án Cộng Hòa Plaza, Đường Cộng Hòa, Phường 12, Tân Bình, Hồ Chí Minh"
51 m²,"1,95 tỷ",1 phòng,1 phòng,Hợp đồng mua bán,Đầy đủ,,,20/10/2023,04/11/2023,Tin thường,"Dự án Republic Plaza, Đường Cộng Hòa, Phường 4, Tân Bình, Hồ Chí Minh"
130 m²,"6,7 tỷ",3 phòng,3 phòng,,Đầy đủ,,,20/10/2023,30/10/2023,Tin thường,"Dự án Cộng Hòa Plaza, Đường Cộng Hòa, Phường 12, Tân Bình, Hồ Chí Minh"
152 m²,"12,29 tỷ",2 phòng,,Hợp đồng mua bán,Đầy đủ,,,28/10/2023,07/11/2023,Tin thường,"Dự án Ixora Hồ Tràm , Xã Phước Thuận, Xuyên Mộc, Bà Rịa Vũng Tàu"
72 m²,4 tỷ,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,,,19/10/2023,29/10/2023,Tin thường,"Cộng Hòa Plaza, số 141, Đường Cộng Hòa, Phường 12, Tân Bình, Hồ Chí Minh"
65 m²,"2,8 tỷ",2 phòng,1 phòng,,,,,19/10/2023,29/10/2023,Tin thường,"Carillon Apartment, 171A, Đường Hoàng Hoa Thám, Phường 13, Tân Bình, Hồ Chí Minh"
97 m²,5 tỷ,3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,,Tây - Nam,Đông - Bắc,19/10/2023,29/10/2023,Tin thường,"Dự án Central Plaza, Đường Phạm Văn Hai, Phường 3, Tân Bình, Hồ Chí Minh"
36 m²,"1,9 tỷ",1 phòng,1 phòng,,,,,19/10/2023,29/10/2023,Tin thường,"Dự án Botanica Premier, Quận Tân Bình, Hồ Chí Minh"
75 m²,"2,8 tỷ",2 phòng,,,Full nội thất.,,,19/10/2023,29/10/2023,Tin thường,"Dự án The Harmona, Đường Trương Công Định, Phường 14, Tân Bình, Hồ Chí Minh"
90 m²,"2,5 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,,,,19/10/2023,29/10/2023,Tin thường,"Chung cư Phúc Yên, 31, Đường Phan Huy Ích, Phường 15, Tân Bình, Hồ Chí Minh"
65 m²,"2,95 tỷ",2 phòng,,Sổ đỏ/ Sổ hồng,Đầy đủ,,,19/10/2023,29/10/2023,Tin thường,"Dự án Carillon Apartment, Đường Hoàng Hoa Thám, Phường 13, Tân Bình, Hồ Chí Minh"
70 m²,4 tỷ,2 phòng,2 phòng,,,,,19/10/2023,29/10/2023,Tin thường,"Dự án Botanica Premier, Đường Hồng Hà, Phường 2, Tân Bình, Hồ Chí Minh"
"30,4 m²","1,27 tỷ",1 phòng,1 phòng,Sổ đỏ/ Sổ hồng,,,,19/10/2023,29/10/2023,Tin thường,"Đường Đồng Đen, Phường 14, Tân Bình, Hồ Chí Minh"
"31,6 m²","1,35 tỷ",1 phòng,1 phòng,Đã có sổ Hồng,"Để lại Ghế Sofa mới, Tủ lạnh Misubishi",Tây - Nam,,19/10/2023,18/11/2023,Tin thường,"Đường Bàu Cát 1, Phường 10, Tân Bình, Hồ Chí Minh"
72 m²,"3,7 tỷ",2 phòng,2 phòng,,Đầy đủ,Tây - Bắc,Đông - Nam,19/10/2023,29/10/2023,Tin thường,"Botanica Premier, 108 - 112A - 114, Đường Hồng Hà, Phường 2, Tân Bình, Hồ Chí Minh"
53 m²,"2,78 tỷ",1 phòng,1 phòng,,Đầy đủ,Tây,Đông,19/10/2023,29/10/2023,Tin thường,"The Botanica, 104, Đường Phổ Quang, Phường 2, Tân Bình, Hồ Chí Minh."
