Diện tích,Mức giá,Số phòng ngủ,Số toilet,Pháp lý,Nội thất,Hướng nhà,Hướng ban công,Ngày đăng,Ngày hết hạn,Loại tin,Địa chỉ
53 m²,"2,35 tỷ",2 phòng,1 phòng,Hợp đồng mua bán,Đầy đủ,,,23/10/2023,02/11/2023,Tin thường,"Dự án RichStar, Đường Hòa Bình, Phường Hiệp Tân, Tân Phú, Hồ Chí Minh"
98 m²,"3,8 tỷ",3 phòng,2 phòng,Hợp đồng mua bán,Đầy đủ,,,23/10/2023,02/11/2023,Tin thường,"Dự án Celadon City, Quận Tân Phú, Hồ Chí Minh"
80 m²,"3,15 tỷ",3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,,,23/10/2023,02/11/2023,Tin thường,"Dự án Celadon City, Quận Tân Phú, Hồ Chí Minh"
71 m²,"3,4 tỷ",2 phòng,2 phòng,Hợp đồng mua bán,Cơ bản,,,21/10/2023,31/10/2023,Tin thường,"Dự án Celadon City, Đường N1, Phường Sơn Kỳ, Tân Phú, Hồ Chí Minh"
71 m²,"3,1 tỷ",2 phòng,2 phòng,Hợp đồng mua bán,Đầy đủ,,,16/10/2023,Tin thường,29847288,"Celadon City, Số 2, Đường N4, Phường Sơn Kỳ, Tân Phú, Hồ Chí Minh"
112 m²,"6,3 tỷ",3 phòng,2 phòng,Hợp đồng mua bán,Cơ bản,,,26/10/2023,05/11/2023,Tin thường,"Dự án Celadon City, Đường N1, Phường Sơn Kỳ, Tân Phú, Hồ Chí Minh"
"59,7 m²",Thỏa thuận,2 phòng,2 phòng,Sổ hồng,Bàn giao kèm nội thất đầy đủ.,,,30/10/2023,09/11/2023,Tin thường,"Dự án Celadon City, Đường N1, Phường Sơn Kỳ, Tân Phú, Hồ Chí Minh"
179 m²,"8,83 tỷ",3 phòng,2 phòng,Hợp đồng mua bán,Cơ bản.,,,26/10/2023,05/11/2023,Tin thường,"Dự án Celadon City, Đường N1, Phường Sơn Kỳ, Tân Phú, Hồ Chí Minh"
"85,5 m²","5,65 tỷ",2 phòng,2 phòng,Hợp đồng mua bán,Cơ bản,,,30/10/2023,09/11/2023,Tin thường,"Dự án Celadon City, Đường N1, Phường Sơn Kỳ, Tân Phú, Hồ Chí Minh"
106 m²,"3,5 tỷ",3 phòng,3 phòng,Hợp đồng mua bán,,,,30/10/2023,09/11/2023,Tin thường,"Oriental Plaza, số 685, Đường Âu Cơ, Phường Tân Thành, Tân Phú, Hồ Chí Minh"
77 m²,"2,67 tỷ",2 phòng,2 phòng,Hợp đồng mua bán,,,,30/10/2023,09/11/2023,Tin thường,"Dự án Oriental Plaza, Đường Âu Cơ, Phường Tân Thành, Tân Phú, Hồ Chí Minh"
78 m²,"2,68 tỷ",2 phòng,2 phòng,Hợp đồng mua bán,,,,30/10/2023,09/11/2023,Tin thường,"Dự án Oriental Plaza, Đường Âu Cơ, Phường Tân Thành, Tân Phú, Hồ Chí Minh"
70 m²,"2,6 tỷ",2 phòng,2 phòng,Hợp đồng mua bán,,,,30/10/2023,09/11/2023,Tin thường,"Melody Residences 16 Âu Cơ, 869, Đường Âu Cơ, Phường Tân Sơn Nhì, Tân Phú, Hồ Chí Minh"
63 m²,"2,95 tỷ",2 phòng,2 phòng,Hợp đồng mua bán,Cơ bản,Đông,Nam,30/10/2023,14/11/2023,Tin thường,"Dự án Celadon City, Đường N1, Phường Sơn Kỳ, Tân Phú, Hồ Chí Minh"
71 m²,"2,45 tỷ",2 phòng,1 phòng,,"Để lại bàn ghế giường tủ, máy giặt, tủ lạnh.",,,30/10/2023,29/11/2023,Tin thường,"Dự án Lotus Garden, Đường Trịnh Đình Thảo, Phường Hòa Thạnh, Tân Phú, Hồ Chí Minh"
78 m²,"2,8 tỷ",2 phòng,2 phòng,Hợp đồng mua bán,,Tây - Bắc,,27/10/2023,06/11/2023,Tin thường,"Oriental Plaza, 685, Đường Âu Cơ, Phường Tân Thành, Tân Phú, Hồ Chí Minh"
160 m²,"7,68 tỷ",,,,,,,30/10/2023,09/11/2023,Tin thường,"Dự án Celadon City, Quận Tân Phú, Hồ Chí Minh"
65 m²,"2,6 tỷ",2 phòng,1 phòng,Sổ đỏ/ Sổ hồng,,Đông,Tây,29/10/2023,08/11/2023,Tin thường,"Dự án Carillon 7, Đường Lương Minh Nguyệt, Phường Tân Thới Hòa, Tân Phú, Hồ Chí Minh"
65 m²,"2,8 tỷ",2 phòng,2 phòng,Hợp đồng mua bán,Nội thất đầy đủ,Đông,,29/10/2023,08/11/2023,Tin thường,"RichStar, 278, Đường Hòa Bình, Phường Hiệp Tân, Tân Phú, Hồ Chí Minh"
49 m²,"4,3 tỷ",1 phòng,1 phòng,Hợp đồng mua bán,Đầy đủ,Nam,Tây,29/10/2023,28/11/2023,Tin thường,"Dự án Celadon City, Đường N1, Phường Sơn Kỳ, Tân Phú, Hồ Chí Minh"
63 m²,"2,95 tỷ",2 phòng,1 phòng,Hợp đồng mua bán,Cơ bản,Đông,Đông,29/10/2023,13/11/2023,Tin thường,"Dự án Celadon City, Đường N1, Phường Sơn Kỳ, Tân Phú, Hồ Chí Minh"
