Diện tích,Mức giá,Số phòng ngủ,Số toilet,Pháp lý,Nội thất,Hướng nhà,Hướng ban công,Ngày đăng,Ngày hết hạn,Loại tin,Địa chỉ
93 m²,"4,5 tỷ",2 phòng,2 phòng,,,,,23/10/2023,02/11/2023,Tin thường,"Dự án Botanic Towers, Đường Nguyễn Thượng Hiền, Phường 5, Phú Nhuận, Hồ Chí Minh"
105 m²,"8,5 tỷ",3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,Đông - Nam,Tây - Bắc,26/10/2023,05/11/2023,Tin thường,"Dự án The Prince Residence, Đường Nguyễn Văn Trỗi, Phường 12, Phú Nhuận, Hồ Chí Minh"
125 m²,"6,3 tỷ",3 phòng,2 phòng,Sổ hồng.,,,,26/10/2023,05/11/2023,Tin thường,"Dự án Satra Eximland, Phố Phan Đăng Lưu, Phường 1, Phú Nhuận, Hồ Chí Minh"
93 m²,5 tỷ,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,Tây - Nam,Đông - Bắc,21/10/2023,05/11/2023,Tin thường,"Dự án Botanic Towers, Đường Nguyễn Thượng Hiền, Phường 5, Phú Nhuận, Hồ Chí Minh"
138 m²,8 tỷ,3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,,,17/10/2023,Tin thường,38339889,"PN-Techcons, số 48, Đường Hoa Sứ, Phường 7, Phú Nhuận, Hồ Chí Minh"
93 m²,"4,5 tỷ",2 phòng,2 phòng,Sổ hồng chính chủ.,Tặng nội thất.,,,23/10/2023,02/11/2023,Tin thường,"Dự án Botanic Towers, Đường Nguyễn Thượng Hiền, Phường 5, Phú Nhuận, Hồ Chí Minh"
53 m²,Thỏa thuận,1 phòng,1 phòng,,Nội thất còn rất mới.,,,25/10/2023,04/11/2023,Tin thường,"Orchard Park View, 132, Đường Hồng Hà, Phường 9, Phú Nhuận, Hồ Chí Minh"
87 m²,"4,5 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,,,,20/10/2023,30/10/2023,Tin thường,"Dự án Satra Eximland, Phố Phan Đăng Lưu, Phường 1, Phú Nhuận, Hồ Chí Minh"
74 m²,Thỏa thuận,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,,,23/10/2023,02/11/2023,Tin thường,"Dự án Golden Mansion, Đường Phổ Quang, Phường 9, Phú Nhuận, Hồ Chí Minh"
80 m²,"3,59 tỷ",2 phòng,2 phòng,Hợp đồng mua bán,Đầy đủ,,,26/10/2023,05/11/2023,Tin thường,"Dự án Akari City Nam Long, Đường Võ Văn Kiệt, Phường An Lạc, Bình Tân, Hồ Chí Minh"
96 m²,"5,3 tỷ",2 phòng,2 phòng,Sổ hồng.,Tặng nội thất cao cấp.,,,19/10/2023,29/10/2023,Tin thường,"PN-Techcons, 48, Đường Hoa Sứ, Phường 7, Phú Nhuận, Hồ Chí Minh"
138 m²,Thỏa thuận,3 phòng,2 phòng,,,,,19/10/2023,29/10/2023,Tin thường,"Dự án PN-Techcons, Đường Hoa Sứ, Phường 7, Phú Nhuận, Hồ Chí Minh"
90 m²,"4,49 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,,,25/10/2023,04/11/2023,Tin thường,"Dự án Botanic Towers, Đường Nguyễn Thượng Hiền, Phường 5, Phú Nhuận, Hồ Chí Minh"
85 m²,"5,68 tỷ",3 phòng,2 phòng,,,,,25/10/2023,04/11/2023,Tin thường,"Orchard Park View, 130, Đường Hồng Hà, Phường 9, Phú Nhuận, Hồ Chí Minh"
86 m²,"5,3 tỷ",3 phòng,2 phòng,,Đầy đủ,,,25/10/2023,04/11/2023,Tin thường,"Dự án Golden Mansion, Đường Phổ Quang, Phường 9, Phú Nhuận, Hồ Chí Minh"
85 m²,"5,5 tỷ",3 phòng,,,,,,25/10/2023,04/11/2023,Tin thường,"Dự án Garden Gate, Đường Hoàng Minh Giám, Phường 9, Phú Nhuận, Hồ Chí Minh"
83 m²,"4,8 tỷ",3 phòng,2 phòng,,Đầy đủ,,,18/10/2023,02/11/2023,Tin thường,"Dự án Orchard Park View, Đường Hồng Hà, Phường 9, Phú Nhuận, Hồ Chí Minh"
85 m²,"5,55 tỷ",3 phòng,2 phòng,,,,,25/10/2023,04/11/2023,Tin thường,"Dự án Garden Gate, Đường Hoàng Minh Giám, Phường 9, Phú Nhuận, Hồ Chí Minh"
75 m²,"4,3 tỷ",2 phòng,2 phòng,,,,,25/10/2023,04/11/2023,Tin thường,"Golden Mansion, 119, Đường Phổ Quang, Phường 9, Phú Nhuận, Hồ Chí Minh"
26 m²,"1,65 tỷ",,,,,,,25/10/2023,04/11/2023,Tin thường,"Dự án Orchard Garden, Đường Hồng Hà, Phường 9, Phú Nhuận, Hồ Chí Minh"
105 m²,"6,5 tỷ",3 phòng,2 phòng,Hợp đồng mua bán,,Tây - Bắc,Đông - Nam,25/10/2023,04/11/2023,Tin thường,"Dự án Garden Gate, Đường Hoàng Minh Giám, Phường 9, Phú Nhuận, Hồ Chí Minh"
85 m²,"5,5 tỷ",3 phòng,2 phòng,Hợp đồng mua bán,Đầy đủ,Tây - Nam,Đông - Bắc,25/10/2023,04/11/2023,Tin thường,"Dự án Orchard Park View, Đường Hồng Hà, Phường 9, Phú Nhuận, Hồ Chí Minh"
