Diện tích,Mức giá,Số phòng ngủ,Số toilet,Pháp lý,Nội thất,Hướng nhà,Hướng ban công,Ngày đăng,Ngày hết hạn,Loại tin,Địa chỉ
70 m²,"2,9 tỷ",2 phòng,2 phòng,Đang chờ sổ,,,,27/10/2023,06/11/2023,Tin thường,"Dự án Sunrise Riverside, Đường Nguyễn Hữu Thọ, Xã Phước Kiển, Nhà Bè, Hồ Chí Minh"
104 m²,"4,5 tỷ",3 phòng,2 phòng,,,,,27/10/2023,06/11/2023,Tin thường,"Dự án Saigon South Residences, Đường Nguyễn Hữu Thọ, Xã Phước Kiển, Nhà Bè, Hồ Chí Minh"
73 m²,"2,35 tỷ",2 phòng,2 phòng,,,,,27/10/2023,06/11/2023,Tin thường,"Dự án The Park Residence, Đường Nguyễn Hữu Thọ, Xã Phước Kiển, Nhà Bè, Hồ Chí Minh"
"77,6 m²","1,87 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,,,26/10/2023,05/11/2023,Tin thường,"Dự án Orchid Park, Đường Nguyễn Lương Bằng, Xã Phú Xuân, Nhà Bè, Hồ Chí Minh"
83 m²,"4,1 tỷ",3 phòng,2 phòng,Hợp đồng mua bán,Đầy đủ,,Đông - Nam,23/10/2023,02/11/2023,Tin thường,"Dự án Sunrise Riverside, Đường Nguyễn Hữu Thọ, Xã Phước Kiển, Nhà Bè, Hồ Chí Minh"
50 m²,"2,55 tỷ",,,Đang chờ sổ,,,Đông - Bắc,27/10/2023,06/11/2023,Tin thường,"Dự án Central Premium, Phố Tạ Quang Bửu, Phường 5, Quận 8, Hồ Chí Minh"
33 m²,"1,7 tỷ",1 phòng,1 phòng,Hợp đồng mua bán,,,,25/10/2023,04/11/2023,Tin thường,"Dự án Sunrise Riverside, Đường Nguyễn Hữu Thọ, Xã Phước Kiển, Nhà Bè, Hồ Chí Minh"
350 m²,"4,6 tỷ",4 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,,,27/10/2023,11/11/2023,Tin thường,"Dự án New Saigon Hoàng Anh 3, Đường Nguyễn Hữu Thọ, Xã Phước Kiển, Nhà Bè, Hồ Chí Minh"
74 m²,"4,55 tỷ",2 phòng,2 phòng,Hợp đồng mua bán,Cơ bản.,Tây - Nam,Đông - Bắc,26/10/2023,05/11/2023,Tin thường,"Dự án Essensia Nam Sài Gòn, Đường Nguyễn Hữu Thọ, Xã Phước Kiển, Nhà Bè, Hồ Chí Minh"
82 m²,"4,8 tỷ",2 phòng,2 phòng,,,,,26/10/2023,05/11/2023,Tin thường,"Dự án Celesta Heights, Đường Nguyễn Hữu Thọ, Xã Phước Kiển, Nhà Bè, Hồ Chí Minh"
106 m²,"2,3 tỷ",3 phòng,2 phòng,,Đầy đủ,,,17/10/2023,Tin thường,31196939,"Dự án The Park Residence, Đường Nguyễn Hữu Thọ, Xã Phước Kiển, Nhà Bè, Hồ Chí Minh"
"71,42 m²","3,3 tỷ",2 phòng,2 phòng,,,,,26/10/2023,05/11/2023,Tin thường,"Dự án Saigon South Residences, Đường Nguyễn Hữu Thọ, Xã Phước Kiển, Nhà Bè, Hồ Chí Minh"
70 m²,"2,9 tỷ",2 phòng,2 phòng,Đang chờ sổ,,,,19/10/2023,29/10/2023,Tin thường,"Dự án Sunrise Riverside, Đường Nguyễn Hữu Thọ, Xã Phước Kiển, Nhà Bè, Hồ Chí Minh"
"71,42 m²","3,5 tỷ",2 phòng,2 phòng,Đang chờ sổ,,,,22/10/2023,01/11/2023,Tin thường,"Dự án Saigon South Residences, Đường Nguyễn Hữu Thọ, Xã Phước Kiển, Nhà Bè, Hồ Chí Minh"
71 m²,"3,1 tỷ",2 phòng,2 phòng,,,,,22/10/2023,01/11/2023,Tin thường,"Dự án Saigon South Residences, Đường Nguyễn Hữu Thọ, Xã Phước Kiển, Nhà Bè, Hồ Chí Minh"
250 m²,"3,9 tỷ",5 phòng,4 phòng,Sổ đỏ/ Sổ hồng,,,,22/10/2023,01/11/2023,Tin thường,"Dự án Phú Hoàng Anh, Đường Nguyễn Hữu Thọ, Xã Phước Kiển, Nhà Bè, Hồ Chí Minh"
150 m²,"3,2 tỷ",3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,,,,26/10/2023,05/11/2023,Tin thường,"Dự án Phú Hoàng Anh, Đường Nguyễn Hữu Thọ, Xã Phước Kiển, Nhà Bè, Hồ Chí Minh"
93 m²,"3,8 tỷ",3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,,,,26/10/2023,05/11/2023,Tin thường,"Dự án Sunrise Riverside, Đường Nguyễn Hữu Thọ, Xã Phước Kiển, Nhà Bè, Hồ Chí Minh"
250 m²,4 tỷ,4 phòng,3 phòng,Sổ đỏ/ Sổ hồng,,,,26/10/2023,05/11/2023,Tin thường,"Dự án Phú Hoàng Anh, Đường Nguyễn Hữu Thọ, Xã Phước Kiển, Nhà Bè, Hồ Chí Minh"
129 m²,"2,8 tỷ",3 phòng,2 phòng,,,,,26/10/2023,05/11/2023,Tin thường,"Dự án Phú Hoàng Anh, Đường Nguyễn Hữu Thọ, Xã Phước Kiển, Nhà Bè, Hồ Chí Minh"
70 m²,"2,8 tỷ",2 phòng,2 phòng,Đang chờ sổ,,,,26/10/2023,05/11/2023,Tin thường,"Dự án Sunrise Riverside, Đường Nguyễn Hữu Thọ, Xã Phước Kiển, Nhà Bè, Hồ Chí Minh"
