Diện tích,Mức giá,Số phòng ngủ,Số toilet,Pháp lý,Nội thất,Hướng nhà,Hướng ban công,Ngày đăng,Ngày hết hạn,Loại tin,Địa chỉ
122 m²,"3,6 tỷ",3 phòng,,,,,,21/10/2023,31/10/2023,Tin thường,"Dự án Dragon City, Đường Nguyễn Hữu Thọ, Xã Phước Kiển, Nhà Bè, Hồ Chí Minh"
74 m²,"2,65 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,,,,21/10/2023,31/10/2023,Tin thường,"Hưng Phát Silver Star, 156A, Đường Nguyễn Hữu Thọ, Xã Phước Kiển, Nhà Bè, Hồ Chí Minh"
95 m²,"4,35 tỷ",3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,,,21/10/2023,31/10/2023,Tin thường,"Dự án Saigon South Residences, Đường Nguyễn Hữu Thọ, Xã Phước Kiển, Nhà Bè, Hồ Chí Minh"
"77,6 m²","1,87 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,,,26/10/2023,05/11/2023,Tin thường,"Dự án Orchid Park, Đường Nguyễn Lương Bằng, Xã Phú Xuân, Nhà Bè, Hồ Chí Minh"
76 m²,"3,25 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,,Nam,Bắc,21/10/2023,31/10/2023,Tin thường,"Dự án Saigon South Residences, Đường Nguyễn Hữu Thọ, Xã Phước Kiển, Nhà Bè, Hồ Chí Minh"
69 m²,"3,46 tỷ",2 phòng,2 phòng,Hợp đồng mua bán,Cơ bản,,,26/10/2023,05/11/2023,Tin thường,"Dự án The Privia, Đường An Dương Vương, Phường An Lạc, Bình Tân, Hồ Chí Minh"
104 m²,"5,1 tỷ",3 phòng,2 phòng,,,Nam,Bắc,21/10/2023,31/10/2023,Tin thường,"Dự án Saigon South Residences, Đường Nguyễn Hữu Thọ, Xã Phước Kiển, Nhà Bè, Hồ Chí Minh"
130 m²,"2,68 tỷ",3 phòng,3 phòng,,Cao cấp.,,,21/10/2023,31/10/2023,Tin thường,"Dự án Phú Hoàng Anh, Đường Nguyễn Hữu Thọ, Xã Phước Kiển, Nhà Bè, Hồ Chí Minh"
75 m²,"1,88 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Nội thất đầy đủ,,,21/10/2023,31/10/2023,Tin thường,"Dự án Orchid Park, Đường Nguyễn Lương Bằng, Xã Phú Xuân, Nhà Bè, Hồ Chí Minh"
230 m²,"3,8 tỷ",4 phòng,4 phòng,,Cao cấp mới 100%.,,,21/10/2023,31/10/2023,Tin thường,"Dự án Phú Hoàng Anh, Đường Nguyễn Hữu Thọ, Xã Phước Kiển, Nhà Bè, Hồ Chí Minh"
"86,8 m²",Thỏa thuận,,,Hợp đồng mua bán,Đầy đủ,,,25/10/2023,24/11/2023,Tin thường,"Dự án Khải Hoàn Prime, Đường Lê Văn Lương, Xã Nhơn Đức, Nhà Bè, Hồ Chí Minh"
52 m²,"2,18 tỷ",1 phòng,1 phòng,,,,,21/10/2023,31/10/2023,Tin thường,"Dự án Dragon Hill Residence and Suites 2, Đường Nguyễn Hữu Thọ, Xã Phước Kiển, Nhà Bè, Hồ Chí Minh"
72 m²,"1,83 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,,,21/10/2023,31/10/2023,Tin thường,"Dự án Orchid Park, Đường Nguyễn Lương Bằng, Xã Phú Xuân, Nhà Bè, Hồ Chí Minh"
75 m²,"1,85 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,,,,21/10/2023,31/10/2023,Tin thường,"Dự án Orchid Park, Đường Nguyễn Lương Bằng, Xã Phú Xuân, Nhà Bè, Hồ Chí Minh"
82 m²,52 triệu/m²,1 phòng,,,,,,21/10/2023,31/10/2023,Tin thường,"Dự án Celesta Heights, Đường Nguyễn Hữu Thọ, Xã Phước Kiển, Nhà Bè, Hồ Chí Minh"
