Diện tích,Mức giá,Số phòng ngủ,Số toilet,Pháp lý,Nội thất,Hướng nhà,Hướng ban công,Ngày đăng,Ngày hết hạn,Loại tin,Địa chỉ
76 m²,"2,3 tỷ",2 phòng,1 phòng,,,,,20/10/2023,30/10/2023,Tin thường,"Ruby Garden, 2 A, Đường Nguyễn Sỹ Sách, Phường 15, Tân Bình, Hồ Chí Minh"
65 m²,"2,6 tỷ",2 phòng,1 phòng,Sổ đỏ/ Sổ hồng,,Đông - Bắc,,20/10/2023,04/11/2023,Tin thường,"Đường Quách Văn Tuấn, Phường 12, Tân Bình, Hồ Chí Minh"
"79,86 m²",Thỏa thuận,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,,,20/10/2023,30/10/2023,Tin thường,"Dự án The Harmona, Đường Trương Công Định, Phường 14, Tân Bình, Hồ Chí Minh"
81 m²,"2,5 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,,,02/10/2023,01/11/2023,Tin thường,"Chung cư Phúc Yên, số 33, Đường Phan Huy Ích, Phường 15, Tân Bình, Hồ Chí Minh"
65 m²,"2,45 tỷ",2 phòng,2 phòng,,Đầy đủ,,,20/10/2023,30/10/2023,Tin thường,"Dự án Chung cư Phúc Yên, Đường Phan Huy Ích, Phường 15, Tân Bình, Hồ Chí Minh"
80 m²,"3,59 tỷ",2 phòng,2 phòng,Hợp đồng mua bán,Đầy đủ,,,26/10/2023,05/11/2023,Tin thường,"Dự án Akari City Nam Long, Đường Võ Văn Kiệt, Phường An Lạc, Bình Tân, Hồ Chí Minh"
172 m²,"4,5 tỷ",4 phòng,4 phòng,,,,,20/10/2023,30/10/2023,Tin thường,"Dự án Bảy Hiền Tower, 09 Đường Phạm Phú Thứ, Phường 11, Tân Bình, Hồ Chí Minh"
65 m²,"2,5 tỷ",2 phòng,,,,,,20/10/2023,30/10/2023,Tin thường,"Dự án The Useful Apartment, Đường Lạc Long Quân, Phường 9, Tân Bình, Hồ Chí Minh"
"79,86 m²",Thỏa thuận,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,,,20/10/2023,30/10/2023,Tin thường,"Dự án The Harmona, Đường Trương Công Định, Phường 14, Tân Bình, Hồ Chí Minh"
"62,67 m²","2,95 tỷ",2 phòng,1 phòng,,,Đông - Nam,Đông - Nam,20/10/2023,30/10/2023,Tin thường,"Dự án La Cosmo Residences, Đường Hoàng Văn Thụ, Phường 4, Tân Bình, Hồ Chí Minh"
152 m²,"12,29 tỷ",2 phòng,,Hợp đồng mua bán,Đầy đủ,,,28/10/2023,07/11/2023,Tin thường,"Dự án Ixora Hồ Tràm , Xã Phước Thuận, Xuyên Mộc, Bà Rịa Vũng Tàu"
86 m²,"2,3 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,,,20/10/2023,30/10/2023,Tin thường,"Dự án Chung cư Phúc Yên, Đường Phan Huy Ích, Phường 15, Tân Bình, Hồ Chí Minh"
94 m²,"4,5 tỷ",3 phòng,2 phòng,,,,,20/10/2023,30/10/2023,Tin thường,"Dự án Central Plaza, 91 Đường Phạm Văn Hai, Phường 3, Tân Bình, Hồ Chí Minh"
70 m²,"3,5 tỷ",2 phòng,2 phòng,,,,,20/10/2023,30/10/2023,Tin thường,"Cộng Hòa Plaza, 19, Đường Cộng Hòa, Phường 12, Tân Bình, Hồ Chí Minh"
82 m²,3 tỷ,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,Đông,Đông - Nam,20/10/2023,30/10/2023,Tin thường,"Dự án The Harmona, Quận Tân Bình, Hồ Chí Minh"
100 m²,5 tỷ,3 phòng,2 phòng,,Đầy đủ,,,20/10/2023,30/10/2023,Tin thường,"Dự án The Botanica, Đường Phổ Quang, Phường 2, Tân Bình, Hồ Chí Minh"
"50,6 m²","2,1 tỷ",1 phòng,,,Full,Bắc,,20/10/2023,30/10/2023,Tin thường,"Dự án Republic Plaza, 18E Đường Cộng Hòa, Phường 4, Tân Bình, Hồ Chí Minh"
75 m²,"3,7 tỷ",2 phòng,2 phòng,,Đầy đủ,,,20/10/2023,30/10/2023,Tin thường,"Dự án Botanica Premier, Đường Hồng Hà, Phường 2, Tân Bình, Hồ Chí Minh"
74 m²,"2,6 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,,,20/10/2023,30/10/2023,Tin thường,"Dự án Bàu Cát II, Đường Hồng Lạc, Phường 10, Tân Bình, Hồ Chí Minh"
65 m²,3 tỷ,2 phòng,2 phòng,,,,,20/10/2023,30/10/2023,Tin thường,"Carillon 3, 171C, Đường Hoàng Hoa Thám, Phường 13, Tân Bình, Hồ Chí Minh"
80 m²,"3,3 tỷ",2 phòng,,,,,,20/10/2023,30/10/2023,Tin thường,"Sky Center, 5B, Đường Phổ Quang, Phường 2, Tân Bình, Hồ Chí Minh"
70 m²,"2,6 tỷ",2 phòng,2 phòng,,,Đông,Đông - Nam,20/10/2023,30/10/2023,Tin thường,"Ruby Garden, 02, Đường Nguyễn Sỹ Sách, Phường 15, Tân Bình, Hồ Chí Minh"
80 m²,"3,7 tỷ",2 phòng,2 phòng,Hợp đồng mua bán,,Đông,Đông - Nam,20/10/2023,30/10/2023,Tin thường,"Dự án Sky Center, Đường Phổ Quang, Phường 2, Tân Bình, Hồ Chí Minh"
