Diện tích,Mức giá,Số phòng ngủ,Số toilet,Pháp lý,Nội thất,Hướng nhà,Hướng ban công,Ngày đăng,Ngày hết hạn,Loại tin,Địa chỉ
123 m²,"16,5 tỷ",3 phòng,2 phòng,,,,,14/10/2023,29/10/2023,Tin thường,"Dự án Sunwah Pearl, Đường Nguyễn Hữu Cảnh, Phường 22, Bình Thạnh, Hồ Chí Minh"
107 m²,10 tỷ,2 phòng,2 phòng,,Đầy đủ,,,14/10/2023,29/10/2023,Tin thường,"Dự án Sunwah Pearl, Đường Nguyễn Hữu Cảnh, Phường 22, Bình Thạnh, Hồ Chí Minh"
125 m²,14 tỷ,3 phòng,2 phòng,,,,Đông - Nam,14/10/2023,29/10/2023,Tin thường,"Dự án Sunwah Pearl, Đường Nguyễn Hữu Cảnh, Phường 22, Bình Thạnh, Hồ Chí Minh"
69 m²,"3,9 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,Đông - Nam,,16/10/2023,31/10/2023,Tin thường,"Dự án SGC Nguyễn Cửu Vân, Đường Nguyễn Cửu Vân, Phường 17, Bình Thạnh, Hồ Chí Minh"
138 m²,"14,5 tỷ",3 phòng,2 phòng,Hợp đồng mua bán,,Đông - Bắc,,30/09/2023,30/10/2023,Tin thường,"Dự án Sunwah Pearl, Đường Nguyễn Hữu Cảnh, Phường 22, Bình Thạnh, Hồ Chí Minh."
97 m²,"9,6 tỷ",2 phòng,2 phòng,,,,Đông - Nam,14/10/2023,29/10/2023,Tin thường,"Dự án Sunwah Pearl, Đường Nguyễn Hữu Cảnh, Phường 22, Bình Thạnh, Hồ Chí Minh"
80 m²,"3,59 tỷ",2 phòng,2 phòng,Hợp đồng mua bán,Đầy đủ,,,26/10/2023,05/11/2023,Tin thường,"Dự án Akari City Nam Long, Đường Võ Văn Kiệt, Phường An Lạc, Bình Tân, Hồ Chí Minh"
99 m²,"10,5 tỷ",2 phòng,2 phòng,,,,,14/10/2023,29/10/2023,Tin thường,"Dự án Sunwah Pearl, Đường Nguyễn Hữu Cảnh, Phường 22, Bình Thạnh, Hồ Chí Minh"
60 m²,"1,75 tỷ",2 phòng,1 phòng,,,Đông,,16/10/2023,15/11/2023,Tin thường,"Đường Cư xá Thanh Đa, Phường 27, Bình Thạnh, Hồ Chí Minh"
124 m²,10 tỷ,3 phòng,2 phòng,,Cơ bản,,,16/10/2023,31/10/2023,Tin thường,"Dự án Vinhomes Central Park, Quận Bình Thạnh, Hồ Chí Minh"
