Diện tích,Mặt tiền,Mức giá,Số tầng,Số phòng ngủ,Số toilet,Pháp lý,Nội thất,Hướng nhà,Hướng ban công,Đường vào,Ngày đăng,Ngày hết hạn,Loại tin,Địa chỉ
360 m²,15 m,Thỏa thuận,3 tầng,1 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Cơ bản.,Đông - Bắc,,30 m,17/11/2023,27/11/2023,Tin thường,"Dự án Sarimi Sala, Phường An Lợi Đông, Quận 2, Hồ Chí Minh"
100 m²,5 m,26 tỷ,4 tầng,6 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,Đông,Đông,20 m,17/11/2023,27/11/2023,Tin thường,"Dự án An Phú An Khánh, Đường Nguyễn Quý Đức, Phường An Phú, Quận 2, Hồ Chí Minh"
100 m²,,21 tỷ,4 tầng,,,,,,,,16/11/2023,26/11/2023,Tin thường,"Dự án Lakeview City, Đường Song Hành, Phường An Phú, Quận 2, Hồ Chí Minh"
140 m²,,105 tỷ,,1 phòng,,,,,,,16/11/2023,26/11/2023,Tin thường,"Thủ Thiêm Lakeview, số 19, Đường Tố Hữu, Phường An Khánh, Quận 2, Hồ Chí Minh"
231 m²,,200 triệu/m²,4 tầng,5 phòng,,"Đã đầy đủ pháp lý,bàn giao nhà quý 2/2025",,,,,22/11/2023,02/12/2023,Tin thường,"Dự án Zeit River Thủ Thiêm , Đường Nguyễn Cơ Thạch, Phường An Khánh, Quận 2, Hồ Chí Minh"
150 m²,5 m,"31,38 tỷ",3 tầng,4 phòng,3 phòng,Hợp đồng mua bán,,Tây - Bắc,Tây - Bắc,,16/11/2023,01/12/2023,Tin thường,"Dự án Lumiere Riverside, Đường Xa Lộ Hà Nội, Phường An Phú, Quận 2, Hồ Chí Minh"
75 m²,,"8,5 tỷ",1 tầng,,,Hợp đồng mua bán,Cơ bản,,,,16/11/2023,26/11/2023,Tin thường,"Dự án The Sun Avenue, Đường Mai Chí Thọ, Phường An Phú, Quận 2, Hồ Chí Minh."
214 m²,,Thỏa thuận,4 tầng,4 phòng,5 phòng,Hợp đồng mua bán,Cơ bản,,,,16/11/2023,26/11/2023,Tin thường,"Dự án Zeit River Thủ Thiêm , Đường Nguyễn Cơ Thạch, Phường An Khánh, Quận 2, Hồ Chí Minh"
100 m²,,30 tỷ,,6 phòng,6 phòng,Sổ đỏ/ Sổ hồng,Không nội thất,,,,16/11/2023,26/11/2023,Tin thường,"Dự án D2eight, Đường Đồng Văn Cống, Phường Thạnh Mỹ Lợi, Quận 2, Hồ Chí Minh"
21 m²,,700 triệu,,,,Hợp đồng mua bán,,,,,17/10/2023,Tin thường,36818000,"Dự án La Astoria, Đường Nguyễn Duy Trinh, Phường Bình Trưng Tây, Quận 2, Hồ Chí Minh"
100 m²,5 m,15 tỷ,3 tầng,,,Hợp đồng mua bán.,Không nội thất.,,,12 m,16/11/2023,26/11/2023,Tin thường,"Dự án Lakeview City, Đường Song Hành, Phường An Phú, Quận 2, Hồ Chí Minh"
92 m²,,"14,5 tỷ",,,,Sổ đỏ/ Sổ hồng,Cơ bản,,,,16/11/2023,26/11/2023,Tin thường,"The Sun Avenue, Số 28, Đường Mai Chí Thọ, Phường An Phú, Quận 2, Hồ Chí Minh"
200 m²,,Thỏa thuận,4 tầng,,,Hợp đồng mua bán,,,,,16/11/2023,01/12/2023,Tin thường,"Dự án Zeit River Thủ Thiêm , Đường Nguyễn Cơ Thạch, Phường An Khánh, Quận 2, Hồ Chí Minh"
200 m²,,50 tỷ,,3 phòng,3 phòng,Hợp đồng mua bán,Cơ bản,,,,16/11/2023,26/11/2023,Tin thường,"Dự án Zeit River Thủ Thiêm , Phường An Khánh, Quận 2, Hồ Chí Minh"
44 m²,,"4,7 tỷ",,,,Hợp đồng mua bán,Cơ bản,,,,16/11/2023,26/11/2023,Tin thường,"The Sun Avenue, 28, Đường Mai Chí Thọ, Phường An Phú, Quận 2, Hồ Chí Minh"
300 m²,,58 tỷ,,4 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Không nội thất,,,,15/11/2023,25/11/2023,Tin thường,"Dự án Zeit River Thủ Thiêm, Phường An Khánh, Quận 2, Hồ Chí Minh"
95 m²,5 m,"31,5 tỷ",5 tầng,5 phòng,6 phòng,Hợp đồng mua bán,Bàn giao thô,Đông - Nam,Đông - Nam,12 m,15/11/2023,25/11/2023,Tin thường,"Dự án The Global City, Phường An Phú, Quận 2, Hồ Chí Minh"
95 m²,,32 tỷ,5 tầng,7 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,,,,15/11/2023,25/11/2023,Tin thường,"Dự án The Global City, Phường An Phú, Quận 2, Hồ Chí Minh"
246 m²,6 m,"34,5 tỷ",3 tầng,,1 phòng,Đang chờ sổ,Nội thất đầy đủ,,,6 m,15/11/2023,30/11/2023,Tin thường,"Q2 Thảo Điền, 21, Đường Võ Trường Toản, Phường Thảo Điền, Quận 2, Hồ Chí Minh"
44 m²,,"4,7 tỷ",,,,Hợp đồng mua bán,Cơ bản,,,,15/11/2023,25/11/2023,Tin thường,"Dự án The Sun Avenue, 28 Đường Mai Chí Thọ, Phường An Phú, Quận 2, Hồ Chí Minh"
80 m²,,"12,8 tỷ",,,,,,,,,15/11/2023,15/12/2023,Tin thường,"Dự án The Sun Avenue, Đường Mai Chí Thọ, Phường An Phú, Quận 2, Hồ Chí Minh"
300 m²,,Thỏa thuận,4 tầng,4 phòng,,Hợp đồng mua bán,Cơ bản,,,45 m,14/11/2023,14/12/2023,Tin thường,"Dự án Zeit River Thủ Thiêm , Đường Nguyễn Cơ Thạch, Phường An Khánh, Quận 2, Hồ Chí Minh"
