Diện tích,Mặt tiền,Mức giá,Số tầng,Số phòng ngủ,Số toilet,Pháp lý,Nội thất,Hướng nhà,Hướng ban công,Đường vào,Ngày đăng,Ngày hết hạn,Loại tin,Địa chỉ
328 m²,,9 tỷ,,,,Sổ đỏ/ Sổ hồng,Không nội thất,Tây - Nam,,,22/11/2023,07/12/2023,Tin thường,"Dự án Ngọc Lan Savimex, Đường 4, Phường Phú Thuận, Quận 7, Hồ Chí Minh"
200 m²,,Thỏa thuận,,,,Sổ đỏ/ Sổ hồng,Không nội thất,,,,21/11/2023,01/12/2023,Tin thường,"Dự án Phú Mỹ Hưng, Đường Nguyễn Lương Bằng, Phường Tân Phong, Quận 7, Hồ Chí Minh"
365 m²,,30 tỷ,,,,Sổ đỏ/ Sổ hồng,,,,,21/11/2023,06/12/2023,Tin thường,"Dự án Happy Valley, Đường Nguyễn Văn Linh, Phường Tân Phong, Quận 7, Hồ Chí Minh"
147 m²,"7,5 m",22 tỷ,2 tầng,,,Sổ hồng,,,,12 m,23/11/2023,03/12/2023,Tin thường,"Dự án Phú Mỹ Hưng, Đường Phạm Văn Nghị, Phường Tân Phong, Quận 7, Hồ Chí Minh"
119 m²,,Thỏa thuận,,,,Hợp đồng mua bán.,Đầy đủ.,,,,21/11/2023,06/12/2023,Tin thường,"Dự án Garden Plaza 2, Đường Tôn Dật Tiên, Phường Tân Phong, Quận 7, Hồ Chí Minh"
231 m²,,200 triệu/m²,4 tầng,5 phòng,,"Đã đầy đủ pháp lý,bàn giao nhà quý 2/2025",,,,,22/11/2023,02/12/2023,Tin thường,"Dự án Zeit River Thủ Thiêm , Đường Nguyễn Cơ Thạch, Phường An Khánh, Quận 2, Hồ Chí Minh"
188 m²,,"19,9 tỷ",,,,Hợp đồng mua bán,,Tây - Bắc,,,21/11/2023,06/12/2023,Tin thường,"Dự án Scenic Valley 2, Đường Nguyễn Văn Linh, Phường Tân Phú, Quận 7, Hồ Chí Minh"
145 m²,,"19,45 tỷ",,,,Hợp đồng mua bán,,Tây - Bắc,,20 m,21/11/2023,06/12/2023,Tin thường,"Dự án The Panorama, Đường Tôn Dật Tiên, Phường Tân Phong, Quận 7, Hồ Chí Minh"
199 m²,,Thỏa thuận,,,,Hợp đồng mua bán,Đầy đủ,Bắc,Bắc,,21/11/2023,06/12/2023,Tin thường,"Dự án Urban Hill, Đường Nguyễn Văn Linh, Phường Tân Phong, Quận 7, Hồ Chí Minh"
38 m²,,"3,9 tỷ",,,1 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,,Đông - Nam,,21/11/2023,01/12/2023,Tin thường,"Dự án Midtown Phú Mỹ Hưng, Phường Tân Phú, Quận 7, Hồ Chí Minh"
215 m²,"8,4 m","29,37 tỷ",,,,Hợp đồng mua bán,Không nội thất,,,,20/10/2023,Tin thường,38363572,"Dự án Riverside Residence, Đường Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, Hồ Chí Minh"
365 m²,,30 tỷ,1 tầng,,,Sổ đỏ/ Sổ hồng,,,,,21/11/2023,01/12/2023,Tin thường,"Dự án Happy Valley, Đường Nguyễn Văn Linh- Nguyễn Cao, P Tân Phong, Quận 7, Hồ Chí Minh"
48 m²,,"4,3 tỷ",,1 phòng,1 phòng,Sổ đỏ/ Sổ hồng.,Đầy đủ,,,,20/11/2023,30/11/2023,Tin thường,"Dự án The Signature, Phường Tân Phú, Quận 7, Hồ Chí Minh"
"296,8 m²",,48 tỷ,2 tầng,,2 phòng,Sổ đỏ/ Sổ hồng,,Đông - Bắc,,,20/11/2023,30/11/2023,Tin thường,"Dự án Star Hill, Đường Tân Phú, Phường Tân Phú, Quận 7, Hồ Chí Minh"
200 m²,20 m,26 tỷ,2 tầng,,2 phòng,Sổ đỏ/ Sổ hồng,Shop trống,Đông,,,20/11/2023,30/11/2023,Tin thường,"Dự án Sky Garden 3, Đường Phạm Văn Nghị, Phường Tân Phong, Quận 7, Hồ Chí Minh"
111 m²,,32 tỷ,5 tầng,,,Sổ đỏ/ Sổ hồng,Đầy đủ,,,,20/11/2023,30/11/2023,Tin thường,"Dự án Phú Mỹ Hưng, Phường Tân Phong, Quận 7, Hồ Chí Minh"
140 m²,,"9,3 tỷ",,2 phòng,2 phòng,,,,,,20/11/2023,30/11/2023,Tin thường,"Dự án Q7 Boulevard, Đường Nguyễn Lương Bằng, Phường Phú Mỹ, Quận 7, Hồ Chí Minh"
323 m²,,"25,5 tỷ",2 tầng,,2 phòng,,Không nội thất,,,,20/11/2023,30/11/2023,Tin thường,"Dự án Hưng Vượng 2, Đường Số 6, Phường Tân Phong, Quận 7, Hồ Chí Minh"
110 m²,,"6,7 tỷ",,,,Hợp đồng mua bán,Cơ bản,,,,20/11/2023,30/11/2023,Tin thường,"Dự án The Era Town, Đường Nguyễn Lương Bằng, Phường Phú Mỹ, Quận 7, Hồ Chí Minh"
322 m²,10 m,"25,9 tỷ",2 tầng,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,,Bắc,,"17,5 m",20/11/2023,30/11/2023,Tin thường,"Dự án Happy Valley, Đường Nguyễn Văn Linh, Phường Tân Phong, Quận 7, Hồ Chí Minh"
365 m²,20 m,"29,99 tỷ",2 tầng,,2 phòng,Sổ Hồng lâu dài,"Shop trống, tiện setup kinh doanh",Nam,Tây,35 m,20/11/2023,30/11/2023,Tin thường,"Dự án Happy Valley, Đường Nguyễn Văn Linh, Phường Tân Phong, Quận 7, Hồ Chí Minh"
188 m²,,"19,9 tỷ",2 tầng,3 phòng,,Hợp đồng mua bán.,,Tây - Bắc,,,19/11/2023,29/11/2023,Tin thường,"Dự án Scenic Valley 2, Đường Nguyễn Văn Linh, Phường Tân Phú, Quận 7, Hồ Chí Minh"
184 m²,,"14,5 tỷ",,4 phòng,4 phòng,Sổ đỏ/ Sổ hồng,,Bắc,,,18/11/2023,28/11/2023,Tin thường,"Dự án Happy Valley, Đường Nguyễn Văn Linh, Phường Tân Phong, Quận 7, Hồ Chí Minh"
